amount,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count,hour,is_deposit,is_withdraw,is_transfer,is_self_transfer,is_off_hours,channel_encoded,amount_std_dev,amount_z_score,tx_frequency_7d,tx_frequency_30d,day_of_week,is_weekend,time_since_last_tx,unique_recipients_24h,unique_recipients_7d,recipient_concentration,new_recipient_ratio_7d,amount_change_vs_avg_7d,frequency_change_vs_avg_7d
203.63,2956.4830434782607,41474.93,46.0,0.06887575440325616,0.004909712927785532,4.0,9569.359999999999,0.02127937500522501,1.0,4.0,9569.359999999999,0.0,0.0,17,1,0,0,0,0,1,8515.052749071003,-0.32329254140893005,12.0,46.0,0,0,2.2491664774999998,4.0,12.0,0.08333333333333333,0.0,-692.25,0.18095238095238075
20445.9,5451.612340425532,47321.99,47.0,3.750431748124642,0.4320591758715135,3.0,38088.03,0.5368064454895672,1.0,2.0,37667.42,0.0,0.0,17,1,0,0,0,0,1,10696.880099471144,1.4017440150905114,15.0,47.0,0,0,1.963333381388889,3.0,15.0,0.06666666666666667,0.0,13438.249333333335,0.5761904761904761
11484.12,7479.559583333333,61087.67,48.0,1.5354005636361279,0.1879940747453619,1.0,29286.84,0.3921256100009424,1.0,1.0,29286.84,0.0,0.0,17,1,0,0,0,0,4,9853.692145406545,0.4064020224676349,13.0,48.0,0,0,16.234445000833333,1.0,12.0,0.15384615384615385,0.0,3714.995384615386,0.2571428571428571
3606.34,4956.21652173913,40322.61,46.0,0.7276397195686963,0.0894371668897425,2.0,6251.429999999999,0.5768824093047511,1.0,2.0,6251.429999999999,0.0,0.0,17,0,0,1,0,0,6,7001.006224163057,-0.19281178712285785,12.0,46.0,0,0,2.170833152777778,2.0,11.0,0.16666666666666666,0.0,54.21583333333365,0.18095238095238075
3262.41,12358.220416666665,44901.05,48.0,0.26398703777772214,0.07265776635512977,1.0,2913.92,1.1195949099494837,1.0,1.0,2913.92,0.0,0.0,17,0,0,1,0,0,6,8534.774252471776,-1.0657353255749449,9.0,48.0,0,0,3.1830555947222225,1.0,6.0,0.3333333333333333,0.0,-5830.72111111111,-0.3142857142857143
17637.44,12432.444375,46571.99,48.0,1.4186622894100018,0.37871347133760014,1.0,6022.62,2.9285327648099995,1.0,1.0,6022.62,0.0,0.0,17,1,0,0,0,0,3,8525.470102194005,0.6105230049027454,12.0,48.0,0,0,3.64333309,1.0,11.0,0.16666666666666666,0.0,6800.986666666666,0.1142857142857141
1775.06,6259.930416666666,69153.8,48.0,0.28355906245762985,0.025668292993298994,0.0,0,1775.06,1.0,0.0,0,0.0,0.0,17,1,0,0,0,0,0,12239.022533214304,-0.36644024508457346,12.0,48.0,0,0,25.25916710166667,0.0,8.0,0.3333333333333333,0.0,-2888.459166666666,0.1142857142857141
75.82,3675.4806382978722,47321.92,47.0,0.020628594587050388,0.0016022173233884,2.0,49260.63,0.0015391601772043921,1.0,2.0,49260.63,0.0,0.0,17,1,0,0,0,0,3,7095.219291979331,-0.5073360653372683,12.0,47.0,0,0,0.41027803277777775,2.0,8.0,0.4166666666666667,0.0,-6101.9425,0.14761904761904754
2943.68,6985.02875,42494.3,48.0,0.4214270413704453,0.0692723494680463,2.0,7757.84,0.3794458251265816,0.0,2.0,7757.84,0.0,0.0,17,0,1,0,0,0,6,9849.3638641688,-0.4103157123377384,11.0,48.0,0,0,0.38861115861111106,2.0,10.0,0.18181818181818182,0.0,-1188.8590909090913,-0.028571428571428692
5067.86,10725.634285714284,43422.1,49.0,0.47249979488392563,0.11671153629142764,0.0,0,5067.86,0.0,0.0,0,0.0,0.0,18,0,0,1,0,0,6,7379.328087783185,-0.7667058868247082,4.0,49.0,0,0,76.66666690638888,0.0,4.0,0.25,0.0,-10075.650000000001,-1.061904761904762
12893.44,9071.27829787234,21537.82,47.0,1.421347639948842,0.5986418309745369,2.0,30575.75,0.4216884295561025,0.0,2.0,30575.75,0.0,0.0,18,0,1,0,0,0,6,4450.792662948692,0.8587597741736731,11.0,47.0,0,0,1.0969449669444444,2.0,11.0,0.09090909090909091,0.0,3198.2009090909087,0.004761904761904745
338.51,3078.2542857142857,37500.34,49.0,0.10996817305541452,0.009026851489879825,4.0,9129.869999999999,0.037077198251453745,0.0,4.0,9129.869999999999,1.0,0.0,18,1,0,0,0,0,1,7619.996706436295,-0.35954664959371146,8.0,49.0,0,0,3.5758337863888885,4.0,8.0,0.125,0.0,-1270.66625,-0.4904761904761905
776.04,3311.1255319148936,32636.02,47.0,0.23437347588304805,0.023778634772254705,2.0,2066.37,0.3755571364276485,0.0,1.0,1174.82,0.0,0.0,18,1,0,0,0,0,4,6121.913673699557,-0.41410017635595087,14.0,47.0,0,0,4.318888345555555,2.0,13.0,0.14285714285714285,0.0,-278.8435714285713,0.43333333333333335
446817.28,241845.05021276596,822989.08,47.0,1.8475353521062656,0.5429200591580147,0.0,0,446817.28,0.0,0.0,0,0.0,0.0,18,1,0,0,0,0,6,216933.48157676627,0.9448621222386113,11.0,47.0,0,0,24.538055718055556,0.0,10.0,0.18181818181818182,0.0,213087.60090909095,0.004761904761904745
61404.63,56545.15170212766,184658.65,47.0,1.085939787083275,0.33253048259586,2.0,32814.18,1.8712833902904171,0.0,1.0,25309.95,0.0,0.0,19,1,0,0,0,0,2,41540.47567471332,0.1169817682379217,12.0,47.0,0,0,17.979167205,2.0,10.0,0.16666666666666666,0.0,402.0200000000041,0.14761904761904754
4242.34,12413.103829787235,99861.15,47.0,0.34176303188730484,0.04248238679406356,0.0,0,4242.34,0.0,0.0,0,0.0,0.0,19,0,0,1,0,0,4,22813.264355827745,-0.3581584687901089,8.0,47.0,0,0,50.60166599666667,0.0,6.0,0.375,0.0,-11307.88375,-0.42380952380952386
439.06,5095.09875,89350.42,48.0,0.08617301087638389,0.0049139108691374925,3.0,4651.01,0.09440100107288524,0.0,3.0,4651.01,0.0,0.0,19,0,0,1,0,0,0,15880.812848099837,-0.2931864253130533,14.0,48.0,0,0,8.76472199638889,3.0,13.0,0.14285714285714285,0.0,-1285.9085714285716,0.3999999999999999
1539.38,3604.0753333333337,42507.51,45.0,0.4271220375896693,0.03621430660135115,2.0,1060.08,1.4521356878726135,0.0,1.0,817.44,0.0,0.0,19,1,0,0,0,0,4,7397.783861136019,-0.27909646619714495,8.0,45.0,0,0,5.9852776572222215,2.0,8.0,0.125,0.0,-464.4024999999999,-0.3571428571428572
83385.01,246115.30500000002,822989.08,48.0,0.33880465093383766,0.10131970402329032,1.0,446817.28,0.18661993108234307,0.0,1.0,446817.28,0.0,0.0,19,0,1,0,0,0,6,216642.8849450243,-0.7511453470594928,12.0,48.0,0,0,0.7422225036111111,1.0,10.0,0.16666666666666666,0.0,-168101.96916666668,0.1142857142857141
221941.32,135949.61782608696,495303.82,46.0,1.6325262516288763,0.4480912745635598,0.0,0,221941.32,1.0,0.0,0,0.0,0.0,19,0,1,0,0,0,2,118076.60564964329,0.72827044528251,10.0,46.0,0,0,24.301111619166665,0.0,10.0,0.1,0.0,112725.458,-0.10476190476190483
2622.08,7447.391276595745,70999.18,47.0,0.3520803329133757,0.03693113075390449,0.0,0,2622.08,0.0,0.0,0,0.0,0.0,19,1,0,0,0,0,2,16208.787681218617,-0.29769723507371937,10.0,47.0,0,0,67.93361101305555,0.0,10.0,0.1,0.0,-6226.032999999999,-0.13809523809523805
9818.39,53939.16446808511,157673.1,47.0,0.18202710584828163,0.06227054583185083,0.0,0,9818.39,0.0,0.0,0,0.0,0.0,20,1,0,0,0,0,2,38634.69308562559,-1.1419988343197338,8.0,47.0,0,0,24.018889037222223,0.0,8.0,0.125,0.0,-62262.006250000006,-0.42380952380952386
152219.42,63971.6497826087,249908.82,46.0,2.3794824819631635,0.6090998308903224,0.0,0,152219.42,1.0,0.0,0,0.0,0.0,20,0,0,1,0,0,3,55092.78226280868,1.6018027515187678,11.0,46.0,0,0,26.757223164444444,0.0,11.0,0.09090909090909091,0.0,92443.19181818183,0.03809523809523796
9328.97,4707.930222222222,45443.82,45.0,1.9815438121758246,0.20528577923246769,1.0,92.89,100.43029389600602,1.0,0.0,0,0.0,0.0,20,1,0,0,0,0,4,9812.49217195831,0.47093436578564335,9.0,45.0,0,0,22.386111599722224,1.0,9.0,0.1111111111111111,0.0,3693.0344444444436,-0.2142857142857142
892.88,4138.362608695652,28360.9,46.0,0.2157568305212921,0.031482780870846834,2.0,10519.35,0.08487976918725966,1.0,1.0,9260.36,0.0,0.0,20,0,0,1,0,0,0,6469.374918731221,-0.5016686541537089,10.0,46.0,0,0,9.416667124722222,2.0,9.0,0.2,0.0,-2787.5939999999996,-0.10476190476190483
28646.46,21244.052083333332,50287.1,48.0,1.3484461386005593,0.5696582224864826,1.0,39363.91,0.7277341097467197,0.0,1.0,39363.91,0.0,0.0,20,1,0,0,0,0,3,14050.824838772862,0.5268308445665003,12.0,48.0,0,0,18.85694447527778,1.0,11.0,0.16666666666666666,0.0,12286.643333333333,0.1142857142857141
1187.32,3258.31125,32636.02,48.0,0.36439735461122685,0.03638066161253731,2.0,1950.86,0.6086136370626288,1.0,2.0,1950.86,0.0,0.0,20,1,0,0,0,0,4,6067.480133887692,-0.34132641628824384,15.0,48.0,0,0,1.6900004286111112,2.0,14.0,0.13333333333333333,0.0,151.02599999999984,0.5428571428571427
3115.22,2939.5487234042553,7992.92,47.0,1.0597613079848194,0.38974742647242805,0.0,0,3115.22,0.0,0.0,0,0.0,0.0,20,1,0,0,0,0,6,1804.1139250126146,0.09737260721742737,11.0,47.0,0,0,52.7783334725,0.0,10.0,0.18181818181818182,0.0,686.630909090909,0.004761904761904745
8647.4,3629.378510638298,31832.78,47.0,2.382611781783869,0.27165079518659696,2.0,1803.46,4.794894258813613,1.0,2.0,1803.46,0.0,0.0,20,1,0,0,0,0,0,6835.408807837375,0.7341216349208133,12.0,47.0,0,0,8.257222259722221,2.0,10.0,0.16666666666666666,0.0,5719.951666666666,0.14761904761904754
43022.07,4808.387608695652,45443.82,46.0,8.947296578628027,0.9467089254380464,2.0,9421.859999999999,4.566197120313824,1.0,1.0,9328.97,0.0,0.0,20,0,1,0,0,0,4,9726.744238367439,3.928722854721451,10.0,46.0,0,0,0.8149991288888889,2.0,10.0,0.1,0.0,37016.831,-0.10476190476190483
361.15,5621.444680851065,45443.82,47.0,0.06424505096176154,0.00794717521546384,3.0,52443.93,0.006886402296700495,1.0,2.0,52351.04,0.0,1.0,21,0,0,1,0,0,1,11118.575842998813,-0.47310867462970874,11.0,47.0,0,0,0.10722312055555556,3.0,11.0,0.09090909090909091,0.0,-9009.255454545455,0.004761904761904745
7407.11,12242.879583333333,99861.15,48.0,0.605013710180043,0.07417409072497162,1.0,4242.34,1.745996313355365,1.0,1.0,4242.34,0.0,0.0,21,0,0,1,0,0,4,22600.0573928921,-0.2139715620746265,9.0,48.0,0,0,2.0030560922222223,1.0,7.0,0.3333333333333333,0.0,-6886.682222222223,-0.3142857142857143
11497.4,9906.525744680852,46451.47,47.0,1.1605885147144892,0.24751423367226053,2.0,17662.760000000002,0.650940170165931,1.0,2.0,17662.760000000002,0.0,0.0,21,0,1,0,0,0,6,7186.133909845357,0.221381103563847,13.0,47.0,0,0,12.371666547777778,2.0,11.0,0.15384615384615385,0.0,477.20076923076886,0.29047619047619055
101312.9,56646.39083333333,184658.65,48.0,1.7885146522059239,0.5486496300065011,3.0,94218.81,1.0752937762639965,1.0,2.0,86714.58,0.0,0.0,21,1,0,0,0,0,7,41102.16488756962,1.0867191372728642,13.0,48.0,0,0,2.8363882691666666,3.0,11.0,0.15384615384615385,0.0,40279.36538461538,0.2571428571428571
609.27,6006.790222222222,46344.8,45.0,0.1014302110544822,0.013146458718130189,1.0,821.98,0.741222414170661,1.0,1.0,821.98,0.0,0.0,22,0,0,1,0,0,4,10960.24385878644,-0.49246351557180185,12.0,45.0,0,0,5.1783326758333335,1.0,11.0,0.16666666666666666,0.0,-5346.73,0.2142857142857142
706.14,3733.920625,31832.78,48.0,0.1891148931426468,0.02218279396270134,3.0,10450.859999999999,0.06756764515073402,1.0,3.0,10450.859999999999,0.0,0.0,22,1,0,0,0,0,3,6800.978292149048,-0.4451978075706001,13.0,48.0,0,0,1.4158333527777778,3.0,11.0,0.15384615384615385,0.0,-2661.3046153846153,0.2571428571428571
1475.11,4069.3097872340427,28360.9,47.0,0.3624963635424398,0.05201210116745237,3.0,11412.230000000001,0.12925694627605644,1.0,2.0,10153.24,0.0,0.0,22,1,0,0,0,0,2,6416.157559989532,-0.4043229554416171,11.0,47.0,0,0,2.540555283611111,3.0,10.0,0.18181818181818182,0.0,-1951.9463636363641,0.004761904761904745
965.24,5833.014468085106,82829.03,47.0,0.16547875978728271,0.011653402194858494,1.0,1406.06,0.6864856407265693,1.0,1.0,1406.06,0.0,0.0,22,0,1,0,0,0,3,16796.19912026072,-0.28981404859705817,17.0,47.0,0,0,10.650278122222222,1.0,15.0,0.11764705882352941,0.0,-4105.254117647059,0.8619047619047617
760.77,7346.863958333332,70999.18,48.0,0.10355030449925248,0.010715194175482027,1.0,2622.08,0.29013988894312914,1.0,1.0,2622.08,0.0,0.0,23,0,0,1,0,1,1,16050.544675370847,-0.4103346080485061,11.0,48.0,0,0,3.059722102222222,1.0,10.0,0.18181818181818182,0.0,-7521.339999999998,-0.028571428571428692
86285.03,137779.2285106383,495303.82,47.0,0.6262557203485699,0.17420626798315425,1.0,221941.32,0.3887740687493433,1.0,1.0,221941.32,0.0,0.0,23,0,1,0,0,1,3,117457.76832029317,-0.43840606923690073,11.0,47.0,0,0,3.329166033055556,1.0,11.0,0.09090909090909091,0.0,-33178.60090909091,0.004761904761904745
8820.2,2950.1889583333336,32487.29,48.0,2.9897068033848395,0.2714969454208092,2.0,9318.01,0.9465755027092695,1.0,2.0,9318.01,0.0,0.0,23,1,0,0,0,1,1,6016.387064202144,0.975670444575213,12.0,48.0,0,0,11.384722243055556,2.0,12.0,0.08333333333333333,0.0,5019.871666666668,0.1142857142857141
369.28,1356.8604166666667,9389.54,48.0,0.27215769246713845,0.03932887021089424,0.0,0,369.28,1.0,0.0,0,0.0,0.0,0,0,1,0,0,1,4,2534.79513906037,-0.3896095591507074,10.0,48.0,1,0,82.84472246611111,0.0,10.0,0.1,0.0,-1731.108,-0.17142857142857149
12393.14,12442.678260869565,40644.8,46.0,0.996018681843976,0.30491329764201075,0.0,0,12393.14,0.0,0.0,0,0.0,0.0,0,0,0,1,0,1,7,8778.330472015812,-0.005643244011772742,12.0,46.0,1,0,24.260277555277778,0.0,11.0,0.16666666666666666,0.0,-360.96833333333234,0.18095238095238075
49298.97,185009.7610638298,638697.42,47.0,0.2664668594593313,0.07718673734426545,0.0,0,49298.97,1.0,0.0,0,0.0,0.0,0,0,1,0,0,1,5,157899.08723377777,-0.8594779959867845,9.0,47.0,1,0,37.701388781666665,0.0,8.0,0.2222222222222222,0.0,-128125.77555555556,-0.28095238095238084
40437.77,3146.1397872340426,40492.1,47.0,12.853138364697784,0.99865825679577,2.0,814.3499999999999,49.65649904832075,0.0,0.0,0,1.0,0.0,1,0,0,1,0,1,4,8478.95520160804,4.398139785629905,11.0,46.0,1,0,11.920833063333333,2.0,9.0,0.18181818181818182,0.0,37657.50636363636,0.03809523809523796
43391.18,81987.07395833333,262526.8,48.0,0.5292441589274407,0.16528285874051718,0.0,0,43391.18,0.0,0.0,0,0.0,0.0,1,1,0,0,0,1,5,70898.0099686156,-0.5443861396873984,15.0,48.0,1,0,28.0066671625,0.0,11.0,0.2,0.0,-39721.91533333333,0.5428571428571427
355962.14,182182.45291666666,638697.42,48.0,1.953877194544214,0.5573251571925874,1.0,49298.97,7.220478237172095,0.0,1.0,49298.97,0.0,0.0,1,0,0,1,0,1,5,157433.62823417588,1.1038282546905633,10.0,48.0,1,0,1.1125001319444443,1.0,9.0,0.2,0.0,191349.972,-0.17142857142857149
20311.56,34914.18625,111033.21,48.0,0.5817566491328436,0.18293229566181146,1.0,33055.03,0.6144771310145537,1.0,0.0,0,0.0,0.0,1,0,0,1,0,1,6,22561.660377916927,-0.6472318971831021,13.0,48.0,1,0,11.3130555125,1.0,13.0,0.07692307692307693,0.0,-6434.755384615382,0.2571428571428571
5762.1,8763.045306122449,90821.33,49.0,0.6575453850471608,0.06344434726952358,0.0,0,5762.1,1.0,0.0,0,0.0,0.0,2,0,1,0,0,1,1,18336.394532556365,-0.16366059864136617,7.0,49.0,1,0,27.295832887222222,0.0,7.0,0.14285714285714285,0.0,-8836.970000000001,-0.6333333333333333
63446.13,5000.077551020408,89350.42,49.0,12.689029190567657,0.7100820566931862,4.0,5090.07,12.46468712611025,1.0,0.0,0,0.0,0.0,2,1,0,0,0,1,4,15728.587600903718,3.715912320418488,14.0,48.0,1,0,7.295555956388889,4.0,13.0,0.14285714285714285,0.0,61839.50928571428,0.3999999999999999
16201.13,12172.59163265306,44901.05,49.0,1.330951574563658,0.360818510925691,2.0,6176.33,2.623099801985969,0.0,0.0,0,0.0,0.0,2,1,0,0,0,1,2,8544.780065093677,0.4714619143685091,10.0,48.0,1,0,8.973889018611112,2.0,7.0,0.3,0.0,7691.071,-0.17142857142857149
11517.37,21395.12163265306,50287.1,49.0,0.5383175752748367,0.2290322965531916,1.0,28646.46,0.4020521209252383,0.0,0.0,0,0.0,0.0,3,0,1,0,0,1,7,13943.84889855938,-0.7083949133781553,13.0,49.0,1,0,6.696111215555556,1.0,12.0,0.15384615384615385,0.0,-5787.573076923078,0.2238095238095239
6889.85,12144.190408163264,99861.15,49.0,0.5673371191025363,0.06899429858358332,2.0,11649.45,0.5914313551283537,0.0,0.0,0,0.0,0.0,3,0,0,1,0,1,4,22374.06858162219,-0.23484063209134526,10.0,49.0,1,0,5.8986115069444445,2.0,8.0,0.3,0.0,-6715.273999999999,-0.2047619047619047
9723.34,6845.2195652173905,49617.35,46.0,1.4204569929951116,0.19596653186838878,0.0,0,9723.34,0.0,0.0,0,0.0,0.0,3,1,0,0,0,1,3,12208.633959947627,0.23574467415639974,11.0,45.0,1,0,25.99527865611111,0.0,11.0,0.09090909090909091,0.0,1666.9354545454553,0.0714285714285714
328.06,5511.855208333333,45443.82,48.0,0.05951898001674799,0.007219023400761644,3.0,52712.19,0.006223607859965598,0.0,0.0,0,0.0,0.0,4,1,0,0,0,1,0,11025.830166969141,-0.47015010478419983,12.0,48.0,1,0,6.931388079444444,3.0,12.0,0.08333333333333333,0.0,-8291.574166666667,0.1142857142857141
238298.97,170146.8897826087,743396.11,46.0,1.4005484925670229,0.3205545022289665,0.0,0,238298.97,0.0,0.0,0,0.0,0.0,4,0,1,0,0,1,5,168679.29205841504,0.40403347314138405,9.0,46.0,1,0,26.15138915972222,0.0,9.0,0.1111111111111111,0.0,74951.09333333332,-0.24761904761904763
1088.28,3175.7006122448984,28651.69,49.0,0.3426897346065303,0.03798309977526631,1.0,1403.23,0.775553544322741,1.0,0.0,0,0.0,0.0,4,1,0,0,0,1,4,4845.576771547862,-0.43078888451458724,13.0,49.0,1,0,16.244723248333333,1.0,13.0,0.07692307692307693,0.0,-1967.6900000000003,0.2238095238095239
279.72,3923.04875,40492.1,48.0,0.07130168851457684,0.006908014155847685,3.0,41252.119999999995,0.00678074242002593,1.0,1.0,40437.77,0.0,0.0,4,0,1,0,0,1,0,9966.707156432109,-0.3655498945455363,12.0,47.0,1,0,3.4466668494444446,2.0,9.0,0.25,0.0,-5638.669166666667,0.14761904761904754
17383.13,40741.75408163265,203477.9,49.0,0.42666621484117023,0.08543006390374581,1.0,48757.43,0.3565226879267427,0.0,0.0,0,0.0,0.0,4,0,1,0,0,1,2,38416.151588322085,-0.6080417510829822,11.0,47.0,1,0,20.48000007388889,1.0,9.0,0.2727272727272727,0.0,-20389.523636363632,0.004761904761904745
79074.25,85694.61340425532,238837.1,47.0,0.9227446960636319,0.33108026349340197,2.0,84248.68,0.9385814709500494,1.0,0.0,0,0.0,0.0,4,0,1,0,0,1,6,67301.65272132929,-0.09836851156787695,10.0,47.0,1,0,18.209444198333333,2.0,10.0,0.1,0.0,14713.139000000003,-0.13809523809523805
4397.13,7561.285306122449,61087.67,49.0,0.5815320837635368,0.07198064683102172,1.0,11484.12,0.38288784861182223,1.0,0.0,0,0.0,0.0,4,0,0,1,0,1,0,9767.277348658057,-0.3239546900505674,14.0,49.0,1,0,10.894444259166667,1.0,13.0,0.14285714285714285,0.0,-3637.351428571429,0.3666666666666667
25177.4,34313.722083333334,71979.59,48.0,0.7337414442786149,0.349785265517628,0.0,0,25177.4,1.0,0.0,0,0.0,0.0,6,1,0,0,0,0,6,20020.70359780371,-0.45634370633885196,10.0,46.0,1,0,32.031388991944446,0.0,9.0,0.2,0.0,-10153.43,-0.10476190476190483
51088.65,53019.98166666667,157673.1,48.0,0.9635735131179632,0.3240162716405018,1.0,9818.39,5.2033632805378485,1.0,0.0,0,0.0,0.0,6,1,0,0,0,0,7,38748.37131356391,-0.04984291213268621,8.0,47.0,1,0,10.324166889722223,1.0,8.0,0.125,0.0,-18772.563749999994,-0.42380952380952386
1194.82,9858.322653061225,84341.2,49.0,0.12119911693385103,0.014166504626445912,2.0,30861.31,0.03871579009445807,1.0,0.0,0,0.0,0.0,6,1,0,0,0,0,0,20490.486971998816,-0.42280608874256115,14.0,48.0,1,0,14.288332918888887,2.0,14.0,0.07142857142857142,0.0,-5870.180714285714,0.3999999999999999
292.17,6906.456170212766,49617.35,47.0,0.042303895485519195,0.005888464418192427,1.0,9723.34,0.030048316730670738,1.0,1.0,9723.34,0.0,0.0,6,1,0,0,0,0,2,12082.497918272125,-0.5474270481942405,11.0,46.0,1,0,3.0561114477777775,1.0,11.0,0.09090909090909091,0.0,-7873.454545454545,0.03809523809523796
26336.32,40627.63212765958,129580.03,47.0,0.6482366463604471,0.2032436633947376,1.0,12846.91,2.050012026238216,0.0,0.0,0,0.0,0.0,7,1,0,0,0,0,6,27740.584801417714,-0.5151770314131663,7.0,46.0,1,0,19.96916668722222,1.0,7.0,0.14285714285714285,0.0,-11909.298571428575,-0.5333333333333334
508.63,6768.658541666667,49617.35,48.0,0.07514487499538698,0.010251051295564959,2.0,10015.51,0.05078423365360326,1.0,2.0,10015.51,0.0,0.0,7,1,0,0,0,0,2,11991.333858395845,-0.5220460555590026,11.0,47.0,1,0,0.9022219761111112,2.0,11.0,0.09090909090909091,0.0,-4435.1281818181815,0.004761904761904745
401357.22,242794.2785714286,822989.08,49.0,1.6530752798687682,0.4876823152987643,2.0,530202.29,0.7569888466532273,0.0,0.0,0,0.0,0.0,7,0,1,0,0,0,3,215631.1123951816,0.7353435210127616,12.0,48.0,1,0,12.263332717222221,2.0,9.0,0.16666666666666666,0.0,143648.42833333332,0.1142857142857141
2995.19,6286.638749999999,91635.26,48.0,0.47643742850660864,0.03268599881748576,2.0,5294.49,0.5657183222557791,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,4,15934.121915278281,-0.2065660578914,8.0,48.0,1,0,19.11944432388889,2.0,8.0,0.125,0.0,747.6862500000002,-0.4571428571428573
3371.49,11357.009148936171,49712.61,47.0,0.2968642497145309,0.06781961357490583,3.0,62348.42,0.0540749869844336,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,6,8834.038346600739,-0.9039488890161915,12.0,47.0,1,0,14.350277527777777,3.0,10.0,0.25,0.0,-13055.0925,0.14761904761904754
8693.99,3162.66085106383,38297.59,47.0,2.748947930055664,0.2270114124674686,4.0,4959.94,1.7528417682471966,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,5,7752.606613518653,0.7134799203265239,12.0,47.0,1,0,15.046388813611111,4.0,12.0,0.08333333333333333,0.0,4604.077499999999,0.14761904761904754
3006.41,13026.429999999998,91320.06,47.0,0.2307930875919189,0.03292168226783907,2.0,19956.69,0.15064672548403568,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,6,13300.840938511466,-0.7533373300471456,11.0,47.0,1,0,16.251388407777778,2.0,10.0,0.18181818181818182,0.0,-9114.933636363636,0.004761904761904745
33060.92,40408.815,116926.14,48.0,0.8181610868816618,0.28275046110305185,1.0,8526.79,3.8772996637656134,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,7,28212.854941417616,-0.2604449289253955,10.0,46.0,1,0,22.40916709888889,1.0,9.0,0.2,0.0,1052.1989999999969,-0.10476190476190483
61155.71,37603.151666666665,83961.06,48.0,1.6263453271713795,0.7283818236692104,0.0,0,61155.71,0.0,0.0,0,0.0,0.0,8,1,0,0,0,0,5,20117.5943360195,1.170744271901522,12.0,48.0,1,0,27.011389021666666,0.0,12.0,0.08333333333333333,0.0,35339.16166666667,0.1142857142857141
48584.06,4102.699166666666,49568.09,48.0,11.841974764987034,0.9801479137081941,1.0,648.56,74.91066362402862,0.0,0.0,0,0.0,0.0,8,0,0,1,0,0,1,9907.89632352663,4.489485899010758,11.0,48.0,1,0,15.741666116666666,1.0,11.0,0.09090909090909091,0.0,44423.60090909091,-0.028571428571428692
90.49,5041.73125,45472.27,48.0,0.017948199837109526,0.001990004017833286,4.0,50492.7,0.0017921402499767292,0.0,0.0,0,1.0,0.0,8,0,0,1,0,0,6,11578.729122909162,-0.42761525875958983,13.0,47.0,1,0,17.523055607777778,4.0,12.0,0.15384615384615385,0.0,-11378.915384615384,0.29047619047619055
510.32,3354.44875,37445.8,48.0,0.15213229893585348,0.013628230669394163,2.0,1340.75,0.380622785754242,0.0,0.0,0,1.0,0.0,8,0,0,1,0,0,4,7598.290005695886,-0.37431168695429673,11.0,48.0,1,0,18.291944694444446,2.0,11.0,0.09090909090909091,0.0,-5539.747272727273,-0.028571428571428692
86.98,5836.739791666667,47866.62,48.0,0.014902154816664025,0.001817132690797888,6.0,69958.51999999999,0.0012433081774743094,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,0,12421.708214436443,-0.4628799592140095,10.0,48.0,1,0,17.26083343666667,6.0,10.0,0.1,0.0,-11720.347,-0.17142857142857149
6098.38,9939.668958333334,46451.47,48.0,0.6135395480034745,0.13128497332807768,2.0,18005.87,0.338688438825783,0.0,0.0,0,0.0,0.0,8,1,0,0,0,0,6,7112.981988965666,-0.5400391796706792,13.0,47.0,1,0,10.911944075833334,2.0,11.0,0.15384615384615385,0.0,-5068.424615384615,0.29047619047619055
15292.86,9150.906666666668,21537.82,48.0,1.6711852231764284,0.7100467921080221,3.0,43469.19,0.35180917794879546,0.0,0.0,0,0.0,0.0,8,1,0,0,0,0,6,4437.6151173303515,1.3840662542695463,10.0,47.0,1,0,14.031944011666665,3.0,9.0,0.2,0.0,4712.974,-0.13809523809523805
798.08,6080.030208333334,42505.51,48.0,0.13126250572014359,0.018775918698540495,3.0,69414.64,0.011497286451388353,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,3,10564.260449662139,-0.49998295985804275,12.0,48.0,1,0,14.900833087777778,3.0,12.0,0.08333333333333333,0.0,-9026.6425,0.1142857142857141
9243.31,9959.199574468084,85820.26,47.0,0.9281177599549891,0.10770545323446934,1.0,1311.58,7.047461839918267,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,0,19573.08368805554,-0.03657520633322362,14.0,47.0,1,0,21.195833302222223,1.0,13.0,0.14285714285714285,0.0,4314.072857142856,0.43333333333333335
49613.95,12538.668775510205,46571.99,49.0,3.9568753978813973,1.0653173720942566,2.0,23660.059999999998,2.0969494582853976,0.0,0.0,0,0.0,0.0,8,0,0,1,0,0,2,8468.901669855039,4.3778145820796155,12.0,49.0,1,0,14.725000200277776,2.0,11.0,0.16666666666666666,0.0,38157.824166666665,0.08095238095238089
