transaction_id,sender_account,receiver_account,transaction_type,amount,timestamp,channel,description,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count
7389,ACC000148,ACC250219,deposit,95932.67,2026-08-04T05:33:07.810282+00:00,wire,Funds transfer in via wire,93740.52736842106,346965.45,38,1.023385217612051,0.27649055547173357,38,3562140.04,0.026931189937159237,0.0,1,72020.21,1,0
7390,ACC000148,ACC340998,deposit,41022.1,2026-08-06T21:14:05.810359+00:00,wire,Credit received via wire,93796.73615384616,346965.45,39,0.43735103887533167,0.1182310803568482,36,3370932.7,0.012169361909835814,1.0,1,139020.12,1,0
7391,ACC000148,ACC683761,deposit,62983.33,2026-08-30T21:01:33.810436+00:00,branch,Credit received via branch,92477.37025,346965.45,40,0.6810674852640503,0.18152622977302207,4,682125.25,0.09233396652594227,0.0,1,8909.14,0,0
7392,ACC000148,ACC133179,deposit,57145.8,2026-08-07T23:26:57.810494+00:00,branch,Funds transfer in via branch,91758.00341463415,346965.45,41,0.6227881805772381,0.1647017015671157,36,3294895.91,0.01734373454000858,1.0,0,0,3,0
7393,ACC000148,ACC827753,transfer,15277.64,2026-08-18T10:23:37.810573+00:00,branch,Wire transfer via branch,90933.90333333334,346965.45,42,0.16800818440617546,0.04403216516226615,22,1966924.6300000001,0.007767272709376769,1.0,0,0,0,0
7394,ACC000148,ACC388519,deposit,149280.65,2026-08-07T20:07:21.810639+00:00,wire,Credit received via wire,89174.4553488372,346965.45,43,1.6740292880515648,0.43024644096407866,39,3408341.45,0.0437986194135567,1.0,1,57145.8,1,0
7395,ACC000148,ACC163918,deposit,10854.63,2026-08-25T16:18:29.810719+00:00,online,Funds transfer in via online,90540.50522727273,346965.45,44,0.11988700496814052,0.031284469390251965,11,1081943.57,0.01003252877596934,1.0,1,205815.18,0,0
7396,ACC000148,ACC720407,withdraw,42407.3,2026-08-29T22:12:06.810782+00:00,swift,Debit via swift,88769.708,346965.45,45,0.47772264836108286,0.12222340869962701,5,745108.5800000001,0.05691425536933154,1.0,0,0,0,0
7397,ACC000148,ACC683456,deposit,106243.84,2026-09-01T08:45:59.810842+00:00,online,Credit received via online,87761.8295652174,346965.45,46,1.2105928115485365,0.30620870175978615,0,0,106243.84,1.0,0,0,0,0
7398,ACC000148,ACC348411,withdraw,185052.75,2026-09-01T13:29:46.810901+00:00,branch,Cash withdrawal via branch,88155.06382978724,346965.45,47,2.099173229087623,0.5333463317457112,1,106243.84,1.7417739230810936,0.0,1,106243.84,1,0
7399,ACC000148,ACC684478,deposit,9838.69,2026-08-16T14:13:09.810958+00:00,online,Credit received via online,90173.765625,346965.45,48,0.10910811954904429,0.028356396868910148,31,2517880.79,0.0039075281240777094,0.0,3,176309.28,2,0
7400,ACC000148,ACC792282,deposit,35253.64,2026-08-25T16:00:22.811038+00:00,swift,Cash deposit via swift,88534.27428571429,346965.45,49,0.39819200286468553,0.10160562096312471,15,1426502.09,0.024713346196359235,0.0,2,216669.81,0,0
7401,ACC000149,ACC336290,withdraw,30087.39,2026-08-10T07:02:35.811127+00:00,branch,Debit via branch,43292.857647159806,86585.71529431961,0,0.6949735276246857,0.34748676381234284,0,0,1.0,1.0,0,0,0,0
7402,ACC000149,ACC414455,deposit,78803.06,2026-08-13T16:13:48.811155+00:00,online,Credit received via online,30087.39,30087.39,1,2.6191391144263427,2.6191391144263427,0,0,78803.06,1.0,0,0,0,0
7403,ACC000149,ACC664058,transfer,78676.38,2026-08-13T15:40:45.811187+00:00,online,Wire transfer via online,54445.225,78803.06,2,1.4450556499674674,0.9983924482120365,1,78803.06,0.9983924482120365,1.0,1,78803.06,1,0
7404,ACC000149,ACC336290,deposit,84597.93,2026-08-30T20:02:35.811219+00:00,branch,Cash deposit via branch,62522.27666666667,78803.06,3,1.3530846045646767,1.0735361038010451,0,0,84597.93,1.0,0,0,0,0
7405,ACC000149,ACC513843,deposit,96044.35,2026-08-08T20:40:15.811251+00:00,branch,Cash deposit via branch,68041.19,84597.93,4,1.411561878914816,1.1353037834377273,4,272164.76,0.352890469728704,1.0,0,0,2,0
7406,ACC000149,ACC778388,withdraw,138624.33,2026-09-01T19:48:23.811289+00:00,branch,Funds transfer out via branch,73641.822,96044.35,5,1.8824130940160604,1.443336646039043,0,0,138624.33,0.0,0,0,0,0
7407,ACC000149,ACC573148,transfer,27876.62,2026-08-09T22:56:16.811321+00:00,swift,Payment via swift,84472.24,138624.33,6,0.33000924327329306,0.20109471403757193,5,410789.08999999997,0.06786114986646798,0.0,0,0,1,0
7408,ACC000149,ACC414455,transfer,48036.52,2026-08-24T08:39:44.811359+00:00,branch,Payment via branch,76387.15142857142,138624.33,7,0.6288560196529686,0.3465230093447521,2,223222.25999999998,0.215195921768734,0.0,0,0,0,0
7409,ACC000149,ACC687857,deposit,25264.05,2026-08-29T05:55:42.811394+00:00,branch,Credit received via branch,72843.3225,138624.33,8,0.34682726065934183,0.18224831095666974,2,223222.25999999998,0.11317890070640806,1.0,0,0,0,0
7410,ACC000149,ACC891062,withdraw,22919.78,2026-08-07T17:40:49.811430+00:00,online,Cash withdrawal via online,67556.73666666666,138624.33,9,0.3392671276158445,0.16533735456106444,9,608010.63,0.037696347512871604,0.0,0,0,1,0
7411,ACC000149,ACC596520,transfer,43378.44,2026-08-16T15:20:02.811469+00:00,online,Payment via online,63093.041000000005,138624.33,10,0.6875312920802154,0.31292082710156294,4,296522.82999999996,0.1462903885006089,0.0,0,0,0,0
7412,ACC000149,ACC999197,deposit,9172.42,2026-08-15T09:32:04.811505+00:00,branch,Credit received via branch,61300.80454545454,138624.33,11,0.14962968378659128,0.06616746136843367,5,339901.26999999996,0.026985542007536487,0.0,0,0,1,0
7413,ACC000149,ACC294578,deposit,109655.33,2026-08-29T15:15:41.811542+00:00,online,Credit received via online,56956.7725,138624.33,12,1.9252377757184187,0.7910251396706481,3,248486.30999999997,0.44129324468619624,0.0,1,25264.05,0,0
7414,ACC000149,ACC880621,deposit,14936.66,2026-08-21T00:43:36.811581+00:00,atm,Cash deposit via atm,61010.50769230769,138624.33,13,0.24482110647774924,0.1077491952530988,5,406178.16,0.036773666018872116,0.0,0,0,1,0
7415,ACC000149,ACC338924,transfer,6015.56,2026-08-23T19:11:23.811623+00:00,online,Transfer via online,57719.51857142857,138624.33,14,0.10422055049810708,0.04339469124936439,5,406178.16,0.014810151289276608,1.0,0,0,0,0
7416,ACC000149,ACC369164,withdraw,30258.41,2026-08-15T03:54:54.811667+00:00,wire,Cash withdrawal via wire,54272.587999999996,138624.33,15,0.5575265730832663,0.2182763299920007,9,479681.24,0.06308024470583841,1.0,1,9172.42,1,0
7417,ACC000149,ACC256466,transfer,102914.96,2026-08-19T21:40:38.811711+00:00,swift,Payment via swift,52771.701875,138624.33,16,1.9501921738998305,0.7424018568746195,7,427130.38,0.2409450716195837,0.0,0,0,0,0
7418,ACC000149,ACC528090,deposit,9818.39,2026-08-31T20:03:43.811753+00:00,atm,Credit received via atm,55721.30529411764,138624.33,17,0.17620531228001404,0.07082732158200512,1,138624.33,0.07082732158200512,1.0,0,0,0,0
7419,ACC000149,ACC596520,transfer,87453.15,2026-08-02T09:11:40.811791+00:00,swift,Wire transfer via swift,53171.14333333333,138624.33,18,1.6447483450139588,0.6308643655843098,18,957080.58,0.09137490805633106,0.0,0,0,1,0
7420,ACC000149,ACC292811,transfer,27571.85,2026-08-25T03:02:57.811845+00:00,swift,Transfer via swift,54975.45947368421,138624.33,19,0.5015301420663553,0.1988961822214037,6,415996.55,0.06627903524680673,0.0,0,0,0,0
7421,ACC000149,ACC414455,withdraw,80282.36,2026-08-30T17:40:17.811891+00:00,branch,Funds transfer out via branch,53605.279,138624.33,20,1.4976577213598683,0.5791361444271724,3,233040.64999999997,0.3444993824038854,1.0,1,84597.93,0,0
7422,ACC000149,ACC292811,deposit,58065.07,2026-08-02T23:49:02.811935+00:00,branch,Funds transfer in via branch,54875.61619047619,138624.33,21,1.0581215124483168,0.41886637071573224,21,1152387.94,0.05038673868801508,1.0,1,87453.15,3,0
7423,ACC000149,ACC801087,transfer,108244.03,2026-08-20T11:01:30.811991+00:00,wire,Transfer via wire,55020.59136363636,138624.33,22,1.9673367246201487,0.7808443871288684,11,647717.94,0.16711599805310318,0.0,0,0,1,0
7424,ACC000149,ACC414455,withdraw,46518.59,2026-08-15T16:19:17.812043+00:00,atm,Funds transfer out via atm,57334.65391304348,138624.33,23,0.8113520676439827,0.33557305561007944,15,838771.24,0.055460401813490885,0.0,2,39430.83,1,0
7425,ACC000149,ACC414455,transfer,87695.4,2026-08-02T05:50:25.812097+00:00,wire,Payment via wire,56883.98458333333,138624.33,24,1.5416536067639366,0.6326118943189842,24,1365215.63,0.06423556694849736,0.0,2,145518.22,4,0
7426,ACC000149,ACC891062,transfer,157673.1,2026-08-03T00:00:08.812157+00:00,online,Payment via online,58116.4412,138624.33,25,2.7130549762568736,1.1374128913733976,25,1452911.03,0.10852219905027495,0.0,0,0,5,0
7427,ACC000149,ACC664058,transfer,69186.28,2026-08-22T22:33:02.812215+00:00,swift,Wire transfer via swift,61945.54346153846,157673.1,26,1.1168887402361278,0.4387957108726853,9,529866.32,0.13057308492451455,0.0,0,0,0,0
7428,ACC000149,ACC891062,transfer,45428.41,2026-08-18T05:46:15.812266+00:00,branch,Transfer via branch,62213.718888888885,157673.1,27,0.7301992359777312,0.2881176941405985,13,825148.25,0.05505484620490924,1.0,0,0,1,0
7429,ACC000149,ACC891062,deposit,74569.65,2026-08-21T16:40:49.812321+00:00,branch,Cash deposit via branch,61614.243571428575,157673.1,28,1.2102664201914999,0.4729383135106749,11,613989.26,0.12145106577271399,0.0,1,14936.66,0,0
7430,ACC000149,ACC256466,transfer,27478.81,2026-08-13T02:38:13.812378+00:00,branch,Wire transfer via branch,62060.98172413793,157673.1,29,0.4427711137755403,0.17427709609311925,21,1231953.6099999999,0.02230506877608809,0.0,2,157479.44,2,0
7431,ACC000149,ACC241657,deposit,45716.52,2026-08-08T16:48:50.812439+00:00,online,Credit received via online,60908.242666666665,157673.1,30,0.7505801841992618,0.2899449557343643,26,1436360.56,0.031828025130403184,0.0,1,96044.35,2,0
7432,ACC000149,ACC869313,deposit,146674.8,2026-08-26T08:13:03.812503+00:00,branch,Funds transfer in via branch,60418.18709677419,157673.1,31,2.427659733733241,0.9302461865720911,6,448242.38999999996,0.3272220639373264,1.0,0,0,0,0
7433,ACC000149,ACC494747,deposit,51088.65,2026-09-01T06:23:10.812556+00:00,swift,Credit received via swift,63113.706249999996,157673.1,32,0.8094699715087641,0.3240162716405018,2,148442.71999999997,0.3441640654388441,1.0,1,138624.33,0,0
7434,ACC000149,ACC596520,deposit,9846.01,2026-08-10T17:20:44.812607+00:00,branch,Cash deposit via branch,62749.31060606061,157673.1,33,0.15691024976852938,0.0624457183882349,26,1515159.88,0.00649833072401574,0.0,1,30087.39,1,0
7435,ACC000149,ACC999197,transfer,31476.79,2026-08-24T15:00:56.812672+00:00,online,Wire transfer via online,61193.33117647059,157673.1,34,0.5143826850874744,0.1996332284961734,11,727629.77,0.04325934877568299,0.0,1,48036.52,0,0
7436,ACC000149,ACC415344,deposit,7113.49,2026-08-16T08:08:39.812731+00:00,wire,Funds transfer in via wire,60344.28714285714,157673.1,35,0.11788174716787607,0.04511543186504229,21,1273456.0,0.005585972346119536,1.0,1,43378.44,2,0
7437,ACC000149,ACC528090,transfer,90794.66,2026-08-14T15:13:00.812795+00:00,branch,Wire transfer via branch,58865.65388888889,157673.1,36,1.5424046791594008,0.5758411548957939,25,1468307.34,0.06183627741042281,1.0,0,0,1,0
7438,ACC000149,ACC891062,deposit,35014.55,2026-08-16T18:39:00.812864+00:00,branch,Credit received via branch,59728.600000000006,157673.1,37,0.5862275358873303,0.22207053707956526,20,1224878.48,0.02858614186772226,0.0,2,50491.93,1,0
7439,ACC000149,ACC999197,withdraw,80835.88,2026-08-29T17:19:49.812927+00:00,branch,Cash withdrawal via branch,59078.23026315789,157673.1,38,1.368285401237053,0.5126802225617433,7,499331.04,0.16188835366613702,0.0,2,134919.38,0,0
7440,ACC000149,ACC318855,transfer,21760.97,2026-08-29T13:25:15.812986+00:00,swift,Transfer via swift,59636.11871794872,157673.1,39,0.3648958126017445,0.13801320580365325,8,580166.92,0.03750811921507004,1.0,3,215755.26,1,0
7441,ACC000149,ACC664058,withdraw,28978.4,2026-08-15T09:16:40.813046+00:00,wire,Debit via wire,58689.240000000005,157673.1,40,0.4937600146125593,0.1837878496712502,27,1539233.96,0.018826507699973044,1.0,3,85949.42,1,0
7442,ACC000149,ACC990598,withdraw,68249.08,2026-08-24T02:31:55.813114+00:00,branch,Debit via branch,57964.58536585366,157673.1,41,1.1774272095493128,0.4328517673591754,14,861703.4099999999,0.07920251818430196,1.0,2,79513.31,0,0
7443,ACC000149,ACC873328,withdraw,22016.84,2026-08-19T22:49:19.813180+00:00,branch,Cash withdrawal via branch,58209.45428571429,157673.1,42,0.37823477766915525,0.13963599371103885,20,1299804.07,0.016938583674384094,0.0,1,102914.96,1,0
7444,ACC000149,ACC506368,transfer,51300.76,2026-08-14T20:17:29.813257+00:00,online,Transfer via online,57367.765581395346,157673.1,43,0.8942436485034916,0.3253615233035946,30,1658478.28,0.030932428008644167,1.0,1,90794.66,1,0
7445,ACC000149,ACC990598,deposit,62893.97,2026-08-19T02:22:29.813337+00:00,wire,Funds transfer in via wire,57229.8790909091,157673.1,44,1.0989708697460912,0.398888396308565,22,1367249.32,0.04600036663393623,1.0,2,124931.8,0,0
7446,ACC000149,ACC256466,deposit,117208.04,2026-08-12T00:06:53.813406+00:00,branch,Funds transfer in via branch,57355.747777777775,157673.1,45,2.0435273628393302,0.743361042562111,35,1957631.26,0.0598723786214979,1.0,0,0,2,0
7447,ACC000149,ACC741754,deposit,9921.91,2026-08-12T07:18:41.813485+00:00,swift,Cash deposit via swift,58656.88456521739,157673.1,46,0.16915167032044412,0.06292709409531493,36,2074839.3,0.004782013720291494,0.0,1,117208.04,3,0
7448,ACC000149,ACC999197,deposit,12050.68,2026-08-09T12:39:54.813564+00:00,wire,Credit received via wire,57619.97021276596,157673.1,47,0.20914068430618726,0.0764282556758255,42,2294332.1,0.005252369524010931,0.0,1,27876.62,1,0
7449,ACC000149,ACC864800,transfer,4527.22,2026-08-06T20:27:18.813649+00:00,swift,Wire transfer via swift,56670.60999999999,157673.1,48,0.07988655848243033,0.028712697346598755,44,2329302.56,0.0019435946526414327,1.0,0,0,4,0
7450,ACC000149,ACC536548,deposit,9955.6,2026-08-03T14:41:52.813734+00:00,branch,Credit received via branch,55606.45918367347,157673.1,49,0.17903675483302575,0.06314076402379354,47,2549567.95,0.003904818461496584,0.0,1,157673.1,1,0
7451,ACC000150,ACC995787,withdraw,107963.99,2026-08-03T02:11:43.813840+00:00,atm,Cash withdrawal via atm,46839.49079036248,93678.98158072495,0,2.304977876109069,1.1524889380545345,0,0,1.0,1.0,0,0,0,0
7452,ACC000150,ACC330438,deposit,9462.2,2026-08-13T16:10:46.813870+00:00,wire,Credit received via wire,107963.99,107963.99,1,0.08764218513969334,0.08764218513969334,0,0,9462.2,1.0,0,0,0,0
7453,ACC000150,ACC154040,withdraw,639679.37,2026-08-27T17:07:41.813900+00:00,branch,Debit via branch,58713.095,107963.99,2,10.895003405969316,5.924932655786433,0,0,639679.37,1.0,0,0,0,0
7454,ACC000150,ACC381502,withdraw,1080852.66,2026-08-30T08:45:42.813932+00:00,branch,Funds transfer out via branch,252368.52000000002,639679.37,3,4.282834721224342,1.6896787839195127,0,0,1080852.66,1.0,0,0,0,0
7455,ACC000150,ACC299734,transfer,510879.24,2026-08-15T20:10:20.813964+00:00,wire,Payment via wire,459489.555,1080852.66,4,1.111840812137721,0.4726631657639627,2,1720532.0299999998,0.2969309673357258,1.0,0,0,1,0
7456,ACC000150,ACC576305,transfer,51900.21,2026-08-14T04:10:54.813998+00:00,branch,Payment via branch,469767.49199999997,1080852.66,5,0.11048063325761162,0.04801783991538681,4,2240873.4699999997,0.023160705276233203,0.0,0,0,1,0
7457,ACC000150,ACC665708,deposit,9783.72,2026-08-28T10:26:37.814031+00:00,online,Cash deposit via online,400122.945,1080852.66,6,0.02445178443840555,0.009051853561613107,2,1720532.0299999998,0.00568645037081931,1.0,0,0,0,0
7458,ACC000150,ACC571635,withdraw,679026.26,2026-08-22T06:31:11.814063+00:00,branch,Cash withdrawal via branch,344360.1985714286,1080852.66,7,1.971848845531298,0.6282320293313615,3,1730315.75,0.39242910434121636,1.0,0,0,1,0
7459,ACC000150,ACC779924,deposit,188768.69,2026-08-26T20:31:29.814100+00:00,online,Funds transfer in via online,386193.45625,1080852.66,8,0.48879308270257626,0.17464793952581845,3,1730315.75,0.10909493830822496,1.0,0,0,0,0
7460,ACC000150,ACC154040,deposit,313738.26,2026-08-08T05:32:33.814138+00:00,branch,Funds transfer in via branch,364257.3711111111,1080852.66,9,0.8613092963444767,0.2902692213386421,8,3170352.35,0.09896006038571706,1.0,0,0,1,0
7461,ACC000150,ACC571635,withdraw,143357.16,2026-08-30T13:07:09.814179+00:00,wire,Debit via wire,359205.46,1080852.66,10,0.39909515852014055,0.13263339704414479,1,1080852.66,0.13263339704414479,1.0,1,1080852.66,0,0
7462,ACC000150,ACC182911,withdraw,180554.25,2026-08-18T08:57:18.814227+00:00,atm,Funds transfer out via atm,339582.88727272727,1080852.66,11,0.5316941953408638,0.16704797673348004,6,2741467.86,0.06586042923735025,0.0,0,0,2,0
7463,ACC000150,ACC391752,transfer,114456.52,2026-08-14T06:17:21.814272+00:00,branch,Payment via branch,326330.5008333333,1080852.66,12,0.35073803922011065,0.10589465542879824,10,3494263.76,0.03275554676502154,1.0,1,51900.21,1,0
7464,ACC000150,ACC305460,withdraw,278593.76,2026-08-13T11:59:01.814318+00:00,branch,Debit via branch,310032.5023076923,1080852.66,13,0.89859533412245,0.25775368864799764,11,3608720.28,0.07720015362343352,0.0,1,9462.2,1,0
7465,ACC000150,ACC196955,deposit,325024.21,2026-08-27T23:58:00.814366+00:00,wire,Funds transfer in via wire,307786.8778571429,1080852.66,14,1.0560041164290888,0.30071093131232157,4,1873672.91,0.17346902347005702,1.0,1,639679.37,0,0
7466,ACC000150,ACC196955,deposit,433317.38,2026-08-24T06:19:29.814407+00:00,branch,Credit received via branch,308936.0333333333,1080852.66,15,1.402611975445618,0.40090328315424606,6,2387465.81,0.18149678968596414,1.0,0,0,1,0
7467,ACC000150,ACC778120,withdraw,90983.39,2026-08-10T10:52:57.814452+00:00,branch,Funds transfer out via branch,316709.8675,1080852.66,16,0.28727677706473737,0.08417742155531172,14,4645655.63,0.019584617812061115,1.0,0,0,2,0
7468,ACC000150,ACC661654,deposit,154539.57,2026-08-09T00:22:05.814498+00:00,online,Credit received via online,303431.8394117647,1080852.66,17,0.5093057152459399,0.14297931227740146,16,5050377.28,0.03059960898604391,0.0,0,0,1,0
7469,ACC000150,ACC210840,withdraw,272653.72,2026-08-21T21:51:49.814552+00:00,wire,Debit via wire,295160.04666666663,1080852.66,18,0.9237487359117958,0.2522579904646763,8,3499809.4499999997,0.0779053042444925,0.0,0,0,0,0
7470,ACC000150,ACC187940,withdraw,49982.16,2026-08-21T05:15:59.814602+00:00,branch,Debit via branch,293975.5031578947,1080852.66,19,0.17002151357201523,0.04624326871712561,9,3772463.17,0.013249210859757712,1.0,1,272653.72,1,0
7471,ACC000150,ACC751665,deposit,174490.65,2026-08-03T09:51:14.814652+00:00,online,Credit received via online,281775.836,1080852.66,20,0.6192534195870507,0.1614379613961444,20,5635516.72,0.030962670979352538,0.0,1,107963.99,1,0
7472,ACC000150,ACC571635,deposit,718145.23,2026-08-11T16:19:52.814708+00:00,branch,Cash deposit via branch,276667.0176190476,1080852.66,21,2.595702357947267,0.6644247237176619,16,4968291.51,0.1445457112479296,1.0,0,0,0,0
7473,ACC000150,ACC701115,deposit,23662.37,2026-08-19T00:15:16.814760+00:00,branch,Funds transfer in via branch,296734.20909090905,1080852.66,22,0.07974264265820012,0.02189231786689594,11,4002999.58,0.00591115975085863,1.0,0,0,2,0
7474,ACC000150,ACC889569,transfer,436553.67,2026-09-01T21:38:17.814812+00:00,swift,Transfer via swift,284861.5204347826,1080852.66,23,1.5325119002864636,0.4038974840474557,0,0,436553.67,0.0,0,0,0,0
7475,ACC000150,ACC578877,transfer,549434.37,2026-08-18T09:33:01.814858+00:00,swift,Transfer via swift,291182.0266666667,1080852.66,24,1.886910316167866,0.5083341979285132,13,4463215.62,0.12310280676065567,0.0,1,180554.25,1,0
7476,ACC000150,ACC661654,deposit,64554.87,2026-08-30T11:41:29.814912+00:00,online,Cash deposit via online,301512.1204,1080852.66,25,0.21410373126744792,0.059725874200096805,3,1660763.49,0.038870598004295,0.0,2,1224209.8199999998,0,0
7477,ACC000150,ACC182911,deposit,157804.12,2026-08-19T20:22:12.814959+00:00,wire,Credit received via wire,292398.38,1080852.66,26,0.5396887629815186,0.1459996591949915,13,4347216.24,0.036300039217740866,1.0,1,23662.37,1,0
7478,ACC000150,ACC677225,transfer,542689.81,2026-08-30T10:28:10.815014+00:00,swift,Payment via swift,287413.4074074074,1080852.66,27,1.8881854360772368,0.502094161474331,4,1725318.3599999999,0.31454473712318237,1.0,3,1288764.69,0,0
7479,ACC000150,ACC859782,transfer,61142.53,2026-08-14T13:32:16.815064+00:00,wire,Payment via wire,296530.4217857143,1080852.66,28,0.20619311041274624,0.05656879264191292,21,6464396.96,0.009458350156763887,1.0,2,166356.73,1,0
7480,ACC000150,ACC154040,withdraw,91449.65,2026-08-10T19:39:00.815125+00:00,branch,Cash withdrawal via branch,288413.59793103446,1080852.66,29,0.3170781497683319,0.08460880320172409,25,7613261.87,0.012011888144864246,0.0,1,90983.39,1,0
7481,ACC000150,ACC196955,deposit,78884.81,2026-08-08T06:21:08.815188+00:00,online,Funds transfer in via online,281848.13300000003,1080852.66,30,0.2798840963051545,0.07298386997539517,28,8172989.35,0.009651891935965877,0.0,1,313738.26,3,0
7482,ACC000150,ACC969695,transfer,244914.81,2026-08-12T17:46:17.815251+00:00,branch,Wire transfer via branch,275300.9290322581,1080852.66,31,0.8896258027930678,0.22659407619906308,23,6804133.25,0.03599500494791162,1.0,0,0,2,0
7483,ACC000150,ACC182911,withdraw,28351.36,2026-08-10T19:00:29.815328+00:00,branch,Cash withdrawal via branch,274351.3628125,1080852.66,32,0.10333959966284613,0.026230550239844903,27,7949626.33,0.0035663764336958466,1.0,2,182433.03999999998,1,0
7484,ACC000150,ACC887748,deposit,309282.76,2026-08-25T12:33:26.815410+00:00,branch,Cash deposit via branch,266896.8172727273,1080852.66,33,1.1588102217193577,0.2861470128592736,9,3431264.16,0.09013668012083337,0.0,0,0,0,0
7485,ACC000150,ACC498620,withdraw,1114872.78,2026-08-16T20:40:51.815500+00:00,swift,Cash withdrawal via swift,268143.4626470588,1080852.66,34,4.157747382666719,1.031475261392242,18,6086981.55,0.18315691789800154,0.0,0,0,1,0
7486,ACC000150,ACC702384,deposit,12735.97,2026-08-31T04:18:20.815596+00:00,atm,Credit received via atm,292335.72885714285,1114872.78,35,0.043566245049108415,0.011423698047413087,5,2268008.17,0.005615486826046134,0.0,0,0,0,0
7487,ACC000150,ACC183229,deposit,58374.78,2026-08-11T10:06:40.815653+00:00,branch,Cash deposit via branch,284569.0688888889,1114872.78,36,0.20513396001865772,0.05236003699005011,31,9414869.2,0.006200275198725013,0.0,1,718145.23,1,0
7488,ACC000150,ACC190474,deposit,300578.69,2026-08-04T08:33:13.815733+00:00,online,Cash deposit via online,278455.70972972974,1114872.78,37,1.0794488297321787,0.269608062365645,36,10194897.27,0.029483248534980088,0.0,0,0,1,0
7489,ACC000150,ACC469187,transfer,95950.42,2026-08-17T20:19:06.815814+00:00,branch,Transfer via branch,279037.8934210526,1114872.78,38,0.34386161257036213,0.08606400812835344,20,7214590.3,0.01329949671570401,1.0,0,0,0,0
7490,ACC000150,ACC182911,deposit,56903.13,2026-08-24T10:51:25.815882+00:00,swift,Credit received via swift,274343.3428205128,1114872.78,39,0.20741574923955225,0.051040020907138835,12,4186600.27,0.013591727494920358,1.0,1,433317.38,0,0
7491,ACC000150,ACC299734,transfer,702556.27,2026-08-07T17:32:57.815942+00:00,wire,Payment via wire,268907.3375,1114872.78,40,2.6126333202045853,0.6301672106480167,37,10173260.17,0.06905910772554243,1.0,0,0,4,0
7492,ACC000150,ACC182911,deposit,90540.51,2026-08-30T23:33:44.816019+00:00,swift,Credit received via swift,279484.14073170733,1114872.78,41,0.3239558057317999,0.08121151724594082,6,2280744.14,0.039697793545575,1.0,4,1831454.5,0,0
7493,ACC000150,ACC988283,deposit,12388.5,2026-08-18T19:24:01.816080+00:00,online,Cash deposit via online,274985.48285714287,1114872.78,42,0.04505146915859527,0.011112030199535413,22,6343111.58,0.0019530635467711573,0.0,2,729988.62,4,0
7494,ACC000150,ACC778120,withdraw,393197.34,2026-08-09T21:54:51.816150+00:00,atm,Funds transfer out via atm,268878.57627906976,1114872.78,43,1.4623602424608924,0.35268359498381513,37,9883566.11,0.0397829422724426,1.0,1,154539.57,1,0
7495,ACC000150,ACC859782,transfer,37600.95,2026-08-26T21:26:55.816231+00:00,wire,Wire transfer via wire,271704.0027272727,1114872.78,44,0.138389385590843,0.03372667328015668,11,3534540.64,0.010638143348664395,0.0,1,188768.69,0,0
7496,ACC000150,ACC406991,withdraw,336386.63,2026-08-28T08:02:07.816298+00:00,branch,Funds transfer out via branch,266501.71266666666,1114872.78,45,1.262230649979888,0.3017264714275292,10,3345771.95,0.10054081241251364,1.0,1,9783.72,0,0
7497,ACC000150,ACC711304,deposit,6198.14,2026-08-04T14:50:03.816364+00:00,branch,Funds transfer in via branch,268020.95,1114872.78,46,0.023125580295122454,0.005559504287116957,44,12046509.06,0.0005145175228050673,0.0,1,300578.69,1,0
7498,ACC000150,ACC969695,transfer,474641.51,2026-08-23T17:03:41.816451+00:00,swift,Payment via swift,262450.2519148936,1114872.78,47,1.8085008741158113,0.42573602882294787,16,4708031.49,0.10081527938123455,0.0,0,0,0,0
7499,ACC000150,ACC367534,transfer,69038.95,2026-09-01T10:08:49.816518+00:00,branch,Transfer via branch,266870.903125,1114872.78,48,0.2586979291918638,0.06192540641273885,1,436553.67,0.15814538908812747,1.0,1,436553.67,0,0
7500,ACC000150,ACC988283,deposit,9033.42,2026-08-16T16:08:11.816577+00:00,branch,Credit received via branch,262833.5163265306,1114872.78,49,0.034369360978975576,0.00810264647415645,29,8898920.14,0.0010151141776624595,0.0,1,1114872.78,1,0
7501,ACC000151,ACC515898,withdraw,38429.23,2026-08-07T08:53:18.816673+00:00,branch,Debit via branch,12852.596809803366,25705.193619606733,0,2.9899973187276805,1.4949986593638402,0,0,1.0,1.0,0,0,0,0
7502,ACC000151,ACC350956,withdraw,36681.35,2026-08-02T04:48:42.816699+00:00,branch,Cash withdrawal via branch,38429.23,38429.23,1,0.9545169132975081,0.9545169132975081,1,38429.23,0.9545169132975081,1.0,0,0,1,0
7503,ACC000151,ACC116078,withdraw,5582.07,2026-09-01T19:58:31.816730+00:00,wire,Funds transfer out via wire,37555.29,38429.23,2,0.14863605100639615,0.1452558378088762,0,0,5582.07,1.0,0,0,0,0
7504,ACC000151,ACC515898,deposit,27048.65,2026-08-20T22:16:36.816761+00:00,wire,Cash deposit via wire,26897.55,38429.23,3,1.00561761201299,0.7038561532458496,1,5582.07,4.845630742717308,1.0,0,0,1,0
