transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,same_day_count,same_day_total,is_new_recipient,same_recipient_count,rapid_transfer_count,new_recipient_ratio_7d,hour,day_of_week,is_weekend,is_deposit,is_withdraw,is_transfer,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,unique_recipients_24h,unique_recipients_7d,recipient_concentration,amount_std_dev,amount_z_score,amount_change_vs_avg_7d,is_off_hours,time_since_last_tx,threshold_proximity_10k,threshold_proximity_5k,near_threshold_count_7d,near_threshold_ratio_7d,amount_clustering_score,counterparty_diversity_7d,counterparty_diversity_30d,pass_through_ratio_7d,rapid_counterparty_switch_count,single_counterparty_dominance_7d,inbound_aggregation_7d,outbound_diversification_7d,many_to_one_ratio_7d,concentration_index_7d,inbound_to_outbound_time_avg_7d,same_day_pass_through_count_7d,funds_through_ratio_7d,velocity_score_7d,amount_deviation_from_baseline_30d,frequency_deviation_from_baseline_30d,counterparty_change_score_7d,rolling_behavioral_change_7d,concurrent_suspicious_indicators,typology_aggregation_score,severity_index
6911,ACC000139,8781.05,89119.004,225996.19,10,0.098531734039577,0.038854858570845814,5,607449.79,0.01445559805033433,0,0.0,1.0,1,0,0.0,5,5,1.0,1.0,0.0,0.0,15,34,0.25,1,13,0.08444444444444445,162742.94925531282,-0.6540492997519225,-0.9237907978793324,1.0,48182.998536,1218.9500000000007,3781.0499999999993,0,0.0,162742.94925531282,13,21,0.6,14,0.13333333333333333,0.4,0.6,0.13333333333333333,0.08444444444444445,86106.50065500001,1,0.3850014933479046,2.5,-0.7782119163243473,29.0,0.11764705882352941,6.286639094977186,1,1.0,3.0
6914,ACC000139,42370.49,107090.46153846153,306341.85,13,0.3956513903414511,0.13831113835736122,7,922572.69,0.045926451605672394,1,8781.05,1.0,1,0,0.0,15,5,1.0,0.0,1.0,0.0,14,35,0.16666666666666666,2,12,0.09183673469387754,78164.83264745488,-0.4206561811281587,-0.4369445672556421,0.0,34197.000228,32370.489999999998,37370.49,1,0.07142857142857142,78164.83264745488,12,22,0.5714285714285714,13,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.09183673469387754,71993.99972366667,1,0.7552307214401263,2.3333333333333335,-0.48648986616335665,29.0,0.1111111111111111,0.43247827630749314,1,1.0,3.0
6908,ACC000139,225996.19,79345.78285714285,214818.16,7,2.8482445047759133,1.052034846588389,2,271680.23,0.8318462848768937,0,0.0,1.0,0,0,0.0,6,6,1.0,0.0,0.0,1.0,13,36,0.13043478260869565,1,10,0.1124260355029586,80917.41561192581,1.8534642675789363,1.972904483653693,1.0,54410.999577,215996.19,220996.19,1,0.07692307692307693,80917.41561192581,10,22,0.6153846153846154,12,0.15384615384615385,0.38461538461538464,0.6153846153846154,0.15384615384615385,0.1124260355029586,57413.998771,1,0.8664446633516318,2.1666666666666665,1.0359084988382687,29.0,0.05555555555555555,0.445660568806768,1,1.0,3.0
6921,ACC000139,123113.95,117065.0945,656467.77,20,1.0516708718840182,0.18753997625808802,9,1051009.17,0.11713879718099891,1,225996.19,1.0,1,0,0.0,7,6,1.0,0.0,1.0,0.0,14,37,0.16666666666666666,2,11,0.1020408163265306,87016.32293900556,0.41811255536917685,0.4194864294635455,1.0,4988.001031,113113.95,118113.95,1,0.07142857142857142,87016.32293900556,11,22,0.6428571428571429,13,0.14285714285714285,0.35714285714285715,0.6428571428571429,0.14285714285714285,0.1020408163265306,137291.19878479998,1,1.2932724870569836,2.3333333333333335,0.15953446451901035,28.999999999999996,0.1111111111111111,0.47925089652461883,1,1.0,3.0
6922,ACC000139,2274.61,117353.13523809523,656467.77,21,0.019382609551803563,0.003464922581043088,9,1131752.63,0.0020098119851508544,2,349110.14,0.0,1,0,0.0,19,6,1.0,0.0,1.0,0.0,14,38,0.12,2,11,0.1020408163265306,84106.09709298257,-1.1073383118522955,-0.9761592554494931,1.0,42040.00009,7725.389999999999,2725.39,1,0.07142857142857142,84106.09709298257,11,23,0.6428571428571429,13,0.14285714285714285,0.35714285714285715,0.6428571428571429,0.14285714285714285,0.1020408163265306,137291.19878479998,1,1.5227067542562347,2.3333333333333335,-0.8514074240498589,29.000000000000004,0.10526315789473684,0.47696644448699815,1,1.0,3.0
6929,ACC000139,59333.8,102894.99642857142,656467.77,28,0.5766441718202389,0.09038341669081484,10,1134027.24,0.052321318136943525,0,0.0,0.0,0,0,0.0,5,0,0.0,0.0,1.0,0.0,14,39,0.12,3,10,0.11224489795918366,84912.85570156499,-0.4156439950090867,-0.37297388433116785,1.0,37777.000755,49333.8,54333.8,1,0.07142857142857142,84912.85570156499,10,23,0.6428571428571429,13,0.14285714285714285,0.35714285714285715,0.6428571428571429,0.14285714285714285,0.11224489795918366,137291.19878479998,1,1.5020510933605662,2.3333333333333335,-0.35457959381542375,29.0,0.1111111111111111,0.4783236372937599,1,1.0,3.0
6905,ACC000139,214818.16,65824.1,127397.5,4,3.263518377007813,1.6862038894012834,1,56862.07,3.7778814594685,0,0.0,1.0,1,0,0.0,0,1,0.0,0.0,1.0,0.0,11,40,-0.043478260869565216,1,9,0.12396694214876033,91610.90073134369,1.2030591241888278,1.053616071074347,1.0,66815.997926,204818.16,209818.16,1,0.09090909090909091,91610.90073134369,9,24,0.5454545454545454,10,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.12396694214876033,137291.19878479998,1,1.1731816422110977,1.8333333333333333,0.9678695125663433,29.0,0.1111111111111111,0.5383703238070425,1,1.0,3.0
6920,ACC000139,93990.0,118279.57315789475,656467.77,19,0.7946427053345052,0.1431753458360949,6,688652.49,0.13648393255646254,1,56862.07,0.0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,11,41,-0.043478260869565216,1,9,0.12396694214876033,73987.90241019784,-0.022989458584075088,-0.017775369181899345,1.0,86125.001144,83990.0,88990.0,1,0.09090909090909091,73987.90241019784,9,25,0.6363636363636364,10,0.18181818181818182,0.36363636363636365,0.6363636363636364,0.18181818181818182,0.12396694214876033,146608.24850975,1,3.8594791550529264,1.8333333333333333,-0.0796139008231979,29.0,0.1111111111111111,0.41164226864158027,1,1.0,3.0
6936,ACC000139,35079.01,104832.04885714286,656467.77,35,0.3346210474985852,0.05343599732245804,6,567824.33,0.061777926986679145,2,150852.07,0.0,0,0,0.0,9,2,0.0,0.0,1.0,0.0,9,42,-0.25,1,9,0.1111111111111111,77101.97972499988,-0.7429768295024739,-0.6202090412936883,0.0,32560.001776,25079.010000000002,30079.010000000002,1,0.1111111111111111,77101.97972499988,9,25,0.7777777777777778,8,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,112699.499073,0,10.981708376123812,2.25,-0.584358861783726,29.000000000000004,0.21052631578947367,0.4753693574898265,2,1.0,4.0
6904,ACC000139,56862.07,68811.44333333333,127397.5,3,0.8263461314791973,0.4463358386153574,0,0.0,56862.07,0,0.0,1.0,0,0,0.0,11,2,0.0,1.0,0.0,0.0,10,43,-0.2,2,10,0.10000000000000002,75137.10800672916,-0.3962546175896674,-0.34366313318042296,0.0,7698.99702,46862.07,51862.07,1,0.1,75137.10800672916,10,26,0.8,9,0.1,0.2,0.8,0.1,0.10000000000000002,112699.499073,0,11.487324432913535,2.5,-0.38678788821104654,29.000000000000004,0.2,0.4632550147765041,2,1.0,4.0
6938,ACC000139,39349.78,101644.69351351351,656467.77,37,0.3871306867069111,0.05994167847722364,7,602903.34,0.06526714547642082,3,185931.08000000002,1.0,0,0,0.0,23,2,0.0,0.0,1.0,0.0,11,44,-0.15384615384615385,3,11,0.09090909090909091,72149.91961275751,-0.6178668132737388,-0.5311529511105314,1.0,44827.003234,29349.78,34349.78,1,0.09090909090909091,72149.91961275751,11,27,0.7272727272727273,10,0.09090909090909091,0.2727272727272727,0.7272727272727273,0.09090909090909091,0.09090909090909091,112699.499073,0,6.313141898159407,2.2,-0.5347185354735209,29.0,0.19047619047619047,0.44483761703123015,2,1.0,4.0
6916,ACC000139,857.04,139400.95066666667,656467.77,15,0.006148021200008459,0.001305532486385432,3,416115.22,0.0020596218518515136,0,0.0,0.0,0,0,0.0,7,4,0.0,0.0,0.0,1.0,12,45,-0.1111111111111111,0,12,0.08333333333333333,70168.48961353919,-1.1309472566731895,-0.9893155676123926,1.0,112278.99763,9142.96,4142.96,1,0.08333333333333333,70168.48961353919,12,27,0.75,11,0.08333333333333333,0.25,0.75,0.08333333333333333,0.08333333333333333,112699.499073,0,6.624845988801404,2.0,-0.8660962901807795,29.0,0.23809523809523808,0.4326211848592029,2,1.0,4.0
6910,ACC000139,74716.12,90719.32444444444,225996.19,9,0.8235965210009402,0.3306078744070862,1,35057.25,2.131260153035392,0,0.0,0.0,1,0,0.0,16,5,1.0,0.0,0.0,1.0,10,46,-0.2,0,9,0.12000000000000002,76299.3877675346,-0.13697804537885247,-0.12271518813975227,0.0,121947.999524,64716.119999999995,69716.12,0,0.0,76299.3877675346,9,27,0.9,8,0.2,0.1,0.9,0.2,0.12000000000000002,157106.000864,0,13.977903723870764,1.6666666666666667,-0.19732704701238027,29.0,0.05,1.004487685945946,2,1.0,4.0
6913,ACC000139,306341.85,90486.17916666665,225996.19,12,3.3855098405221464,1.3555177633746833,2,109773.37,2.790675461635185,1,74716.12,0.0,0,0,0.0,22,5,1.0,1.0,0.0,0.0,11,47,-0.12,1,10,0.10743801652892562,72810.62997919571,3.0507154102712586,2.6375151875710148,1.0,21483.000216,296341.85,301341.85,0,0.0,72810.62997919571,10,28,0.9090909090909091,9,0.18181818181818182,0.09090909090909091,0.9090909090909091,0.18181818181818182,0.10743801652892562,157106.000864,0,15.291892468916451,1.8333333333333333,1.8720959572891078,28.999999999999996,0.05,0.9260858628938387,2,1.0,4.0
6943,ACC000139,95786.37,95883.48095238095,656467.77,42,0.998987198301351,0.1459117634975438,1,35057.25,2.732284192285476,1,35057.25,1.0,0,0,0.0,9,2,0.0,0.0,1.0,0.0,5,47,-0.3333333333333333,0,4,0.28,108156.55644192807,0.0014885644041971336,0.0016836326660249993,0.0,296871.003347,85786.37,90786.37,0,0.0,108156.55644192807,4,29,0.6,3,0.4,0.4,0.6,0.4,0.28,157106.000864,0,0.31641437129863575,0.8333333333333334,-0.039666766965648345,28.999999999999996,0.0,1.439455940096094,0,0.0,0.0
6909,ACC000139,35057.25,97677.08375,225996.19,8,0.35890967107215666,0.15512319035112937,0,0.0,35057.25,0,0.0,1.0,0,0,0.0,22,2,0.0,1.0,0.0,0.0,5,48,-0.375,1,4,0.28,106474.0490628535,-0.6419684665100885,-0.6609885760627633,1.0,48178.996373,25057.25,30057.25,0,0.0,106474.0490628535,4,30,0.8,3,0.4,0.2,0.8,0.4,0.28,0.0,0,0.687824108916232,0.8333333333333334,-0.5683121177111423,28.999999999999996,0.0,1.4757334399583562,1,0.0,1.0
6958,ACC000140,41525.29,135134.32714285716,348985.09,7,0.3072889833247297,0.11898872241218099,7,945940.29,0.0438984261892471,0,0.0,1.0,1,0,0.0,3,0,0.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,31525.29,36525.29,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
6970,ACC000140,51024.02,112558.77789473685,449498.88,19,0.45331000348739425,0.11351311932078673,19,2138616.7800000003,0.023858421236178644,1,41525.29,1.0,2,0,0.0,6,0,0.0,1.0,0.0,0.0,1,1,0.0,1,1,1.0,0.0,0.0,0.2287456631850132,1.0,10180.000904,41024.02,46024.02,0,0.0,0.0,1,1,0.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,29.0,0.0,0.0,0,1.0,2.0
6964,ACC000140,70521.94,126947.72076923077,449498.88,13,0.555519544365801,0.15689013507664357,12,1608795.08,0.04383525339970582,1,22092.38,1.0,2,0,0.0,14,1,0.0,0.0,1.0,0.0,2,2,0.0,0,2,0.5,4749.364999999998,5.105374086851613,0.5239862944413093,0.0,114300.999544,60521.94,65521.94,0,0.0,4749.364999999998,2,2,0.0,1,0.5,1.0,0.0,0.5,0.5,0.0,0,0.0,2.0,5.105374086851613,29.0,0.0,0.0,1,0.0,1.0
6962,ACC000140,22092.38,138008.8818181818,449498.88,11,0.1600794072739851,0.049148910003958185,10,1476572.41,0.014961934714735732,0,0.0,1.0,2,0,0.0,20,1,0.0,0.0,0.0,1.0,3,3,0.0,1,3,0.3333333333333333,12070.167388887181,-2.673094936780989,-0.5935694366726201,1.0,19892.999853,12092.380000000001,17092.38,0,0.0,12070.167388887181,3,3,0.3333333333333333,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.7619931472206546,3.0,-2.673094936780989,28.999999999999996,0.0,0.0,1,0.0,1.0
6979,ACC000140,196654.76,120226.75178571428,449498.88,28,1.6356988530348628,0.4374977753003523,26,3273799.74,0.06006926984483174,0,0.0,0.0,1,0,0.0,1,2,0.0,1.0,0.0,0.0,4,4,0.0,2,4,0.25,17448.675689563628,8.617493681192974,3.248237302325516,1.0,18955.001389,186654.76,191654.76,0,0.0,17448.675689563628,4,4,0.5,3,0.25,0.5,0.5,0.25,0.25,139283.999849,0,1.0007024363552792,4.0,8.617493681192974,29.0,0.0,0.0,1,0.0,1.0
6960,ACC000140,45853.65,159662.71777777778,449498.88,9,0.2871907145149575,0.1020105990030498,8,1395439.17,0.03285965521521085,0,0.0,0.0,1,0,0.0,11,4,0.0,1.0,0.0,0.0,5,5,0.0,0,5,0.20000000000000004,62137.35695085796,-0.4910094264892728,-0.39953586311020794,0.0,208438.998472,35853.65,40853.65,0,0.0,62137.35695085796,5,5,0.4,4,0.2,0.6,0.4,0.2,0.20000000000000004,139283.999849,0,0.3202386467106082,1.25,-0.4910094264892728,29.0,0.0,0.0,0,0.0,0.0
6977,ACC000140,203649.27,117677.51346153846,449498.88,26,1.7305708117852134,0.45305845923353577,22,2874451.72,0.07084803984810013,1,45853.65,1.0,2,0,0.0,15,4,0.0,1.0,0.0,0.0,6,6,0.0,1,6,0.16666666666666666,57851.78449853893,2.288098765043449,1.857085583616829,0.0,16885.001328,193649.27,198649.27,0,0.0,57851.78449853893,6,6,0.3333333333333333,5,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,139283.999849,0,0.27641303116370514,1.5,2.288098765043449,28.999999999999996,0.0,0.0,2,1.0,4.0
6978,ACC000140,103084.43,120861.6525925926,449498.88,27,0.8529126301746255,0.22933189510950505,21,2828598.07,0.03644364715273952,0,0.0,0.0,1,0,0.0,17,5,1.0,1.0,0.0,0.0,7,7,0.0,0,6,0.18367346938775508,70811.4290753946,0.18211285377168546,0.14298535241903979,0.0,91296.000099,93084.43,98084.43,0,0.0,70811.4290753946,6,6,0.2857142857142857,6,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.18367346938775508,139283.999849,0,0.17191965524709454,1.4,0.18211285377168546,29.0,0.0,0.0,1,1.0,3.0
6995,ACC000140,104495.73,134972.76090909092,449498.88,44,0.7741986553152134,0.23247161372237457,37,5307480.17,0.019688388209277097,1,198764.87,0.0,6,0,0.0,4,6,1.0,0.0,1.0,0.0,8,8,0.0,1,7,0.15625,66375.18405133799,0.19126142821963432,0.1382888156620344,1.0,41519.001855,94495.73,99495.73,0,0.0,66375.18405133799,7,7,0.25,7,0.25,0.75,0.25,0.25,0.15625,139283.999849,0,0.14430594911973113,1.3333333333333333,0.19126142821963432,29.0,0.0,0.0,1,1.0,3.0
6975,ACC000140,198764.87,114395.28833333333,449498.88,24,1.7375267189398957,0.4421921362740659,19,2514469.64,0.07904842708699397,0,0.0,1.0,1,0,0.0,14,6,1.0,0.0,1.0,0.0,9,9,0.0,2,8,0.13580246913580246,62706.17262467992,1.6833047072946647,1.1324123201262242,0.0,35611.997858,188764.87,193764.87,0,0.0,62706.17262467992,8,8,0.3333333333333333,8,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.13580246913580246,139283.999849,0,0.30712478206704596,1.5,1.6833047072946647,29.0,0.0,0.0,1,1.0,3.0
6954,ACC000140,153191.83,227679.25333333333,348985.09,3,0.6728405322715979,0.4389638250734436,3,683037.76,0.22428017742386597,0,0.0,1.0,1,0,0.0,4,1,0.0,0.0,1.0,0.0,8,10,0.6,0,7,0.15625,68106.1213192444,0.514670349316978,0.2967014677536813,1.0,136957.998422,143191.83,148191.83,0,0.0,68106.1213192444,7,9,0.5,7,0.25,0.5,0.5,0.25,0.15625,0.0,0,0.7207657839636513,1.3333333333333333,0.733405301477815,29.0,0.0,0.0,1,1.0,3.0
6963,ACC000140,110130.29,128349.17333333334,449498.88,12,0.8580521957393725,0.24500681736960056,9,1430718.76,0.07697549866474107,1,153191.83,0.0,0,0,0.0,20,1,0.0,0.0,0.0,1.0,7,11,0.2727272727272727,1,7,0.14285714285714285,56417.90219360731,-0.5944985061005866,-0.23345310197269237,1.0,55777.000649,100130.29,105130.29,0,0.0,56417.90219360731,7,10,0.42857142857142855,6,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0,0.8310586928595115,1.1666666666666667,0.028423191369429442,29.0,0.1,0.0,1,1.0,3.0
6989,ACC000140,153773.65,128978.36526315789,449498.88,38,1.1922437510062378,0.3421001849882251,28,3814815.44,0.040309590966738876,3,701358.02,1.0,3,0,0.0,8,2,0.0,1.0,0.0,0.0,7,12,0.16666666666666666,1,7,0.14285714285714285,52819.0978765695,0.4252938975310455,0.17107332487447086,1.0,44689.002363,143773.65,148773.65,0,0.0,52819.0978765695,7,10,0.5714285714285714,6,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.14285714285714285,269865.998784,0,1.6069286660454494,1.75,0.7198769868694869,28.999999999999996,0.2,0.0,1,1.0,3.0
6959,ACC000140,449498.88,123433.19750000001,348985.09,8,3.6416368457116244,1.2880174336387837,6,792748.4600000001,0.5670132490702031,0,0.0,0.0,0,0,0.0,9,2,0.0,0.0,0.0,1.0,8,13,0.23076923076923078,2,8,0.125,49963.15884636374,6.312269325680417,2.3515187916846196,0.0,1394.997355,439498.88,444498.88,0,0.0,49963.15884636374,8,10,0.5,7,0.125,0.5,0.5,0.125,0.125,269865.998784,0,1.1189304073575965,2.0,5.468808287841131,29.0,0.3,0.0,2,1.0,4.0
6961,ACC000140,35279.59,148281.81100000002,449498.88,10,0.23792257298503047,0.07848649144576288,7,1242247.34,0.02839981126463913,1,449498.88,0.0,0,0,0.0,11,2,0.0,0.0,0.0,1.0,9,14,0.2857142857142857,2,8,0.13580246913580246,109739.0740244477,-1.2199911479029144,-0.7914428366626104,0.0,8437.000138,25279.589999999997,30279.589999999997,0,0.0,109739.0740244477,8,10,0.5555555555555556,8,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.13580246913580246,135630.4980695,1,2.006634792173963,1.8,-0.956270838955939,29.0,0.3,1.766072446744655,1,1.0,3.0
6985,ACC000140,216579.55,121147.24352941177,449498.88,34,1.78773815804913,0.4818244485948441,24,3032643.84,0.07141608491684932,2,484778.47,0.0,3,0,0.0,13,2,0.0,0.0,1.0,0.0,10,15,0.3333333333333333,3,9,0.12000000000000002,111586.56580931616,0.5449341554601667,0.3903605623028328,0.0,9175.002052,206579.55,211579.55,0,0.0,111586.56580931616,9,11,0.6,9,0.2,0.4,0.6,0.2,0.12000000000000002,135630.4980695,1,2.0763075947792187,2.0,0.8325560087878437,29.0,0.2727272727272727,1.795804831183368,1,1.0,3.0
6993,ACC000140,14418.0,135291.39976190476,449498.88,42,0.10656996694079447,0.03207571952125887,32,4595876.35,0.003137160119636378,4,855131.6699999999,1.0,3,0,0.0,14,2,0.0,0.0,0.0,1.0,11,16,0.375,4,9,0.12396694214876033,107820.14020282927,-1.362288695836475,-0.9106138508323843,0.0,3102.000916,4418.0,9418.0,0,0.0,107820.14020282927,9,11,0.6363636363636364,10,0.18181818181818182,0.36363636363636365,0.6363636363636364,0.18181818181818182,0.12396694214876033,135630.4980695,1,2.5040252705085897,2.2,-1.1607210657799096,29.0,0.2727272727272727,1.735190318572772,1,1.0,3.0
6969,ACC000140,62965.68,115313.95000000001,449498.88,18,0.5460369712424212,0.14007972611633648,12,1632335.72,0.03857397668170859,0,0.0,1.0,1,0,0.0,1,3,0.0,0.0,1.0,0.0,12,17,0.4117647058823529,4,9,0.125,110925.4679677624,-0.7761454597455868,-0.5775815835744061,1.0,39768.997622,52965.68,57965.68,0,0.0,110925.4679677624,9,11,0.6666666666666666,11,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.125,135630.4980695,1,2.5324990273737513,2.4,-0.6193192181402704,29.0,0.2727272727272727,1.7851655334405205,1,1.0,3.0
6988,ACC000140,206583.18,126880.93783783785,449498.88,37,1.6281656135299603,0.45958552777706585,23,2796743.95,0.07386560360665122,1,62965.68,1.0,1,0,0.0,22,3,0.0,0.0,0.0,1.0,13,18,0.4444444444444444,1,9,0.13609467455621305,109015.02018299702,0.588412861753566,0.45034427068070804,1.0,75310.001798,196583.18,201583.18,0,0.0,109015.02018299702,9,11,0.6923076923076923,12,0.23076923076923078,0.3076923076923077,0.6923076923076923,0.23076923076923078,0.13609467455621305,135630.4980695,1,2.6568484144710984,2.1666666666666665,0.8039112479515197,29.0,0.2727272727272727,1.754419974271078,1,1.0,3.0
6976,ACC000140,115363.56,117770.0716,449498.88,25,0.9795660173479932,0.25664927129518095,14,1703403.37,0.06772533272609411,0,0.0,1.0,0,0,0.0,23,4,0.0,1.0,0.0,0.0,12,19,0.2631578947368421,0,9,0.125,109814.09921872566,-0.3220616804668237,-0.23463678280317643,1.0,88459.998782,105363.56,110363.56,0,0.0,109814.09921872566,9,12,0.8333333333333334,11,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.125,135630.4980695,1,6.041887411133805,2.0,-0.12860130559851507,29.000000000000004,0.25,1.5507962577877648,2,1.0,4.0
6991,ACC000140,180696.4,135447.712,449498.88,40,1.3340675699269102,0.40199521742968525,23,3096735.22,0.058350613521294205,1,10795.41,1.0,2,0,0.0,1,5,1.0,1.0,0.0,0.0,13,20,0.3,1,9,0.12426035502958581,105926.0403783839,0.30857812059034295,0.22083961470280464,1.0,6501.001573,170696.4,175696.4,0,0.0,105926.0403783839,9,12,0.7692307692307693,11,0.15384615384615385,0.23076923076923078,0.7692307692307693,0.15384615384615385,0.12426035502958581,135630.4980695,1,4.169310521548398,2.1666666666666665,0.5343719578460194,29.0,0.25,1.4958890360142563,2,1.0,4.0
6987,ACC000140,10795.41,130105.53583333333,449498.88,36,0.08297425571367727,0.02401654482431636,21,2722982.86,0.003964553049004503,0,0.0,1.0,3,0,0.0,6,5,1.0,1.0,0.0,0.0,14,21,0.3333333333333333,2,9,0.13265306122448978,102419.420712789,-1.3625275128509216,-0.9281956010380032,1.0,20860.999526,795.4099999999999,5795.41,0,0.0,102419.420712789,9,12,0.7142857142857143,12,0.21428571428571427,0.2857142857142857,0.7142857142857143,0.21428571428571427,0.13265306122448978,135630.4980695,1,2.806758846211637,2.3333333333333335,-1.2280384613908684,29.000000000000004,0.25,1.4463685036456562,2,1.0,4.0
6965,ACC000140,42047.03,122917.30785714286,449498.88,14,0.34207574777726146,0.09354201282993185,6,792748.4600000001,0.053039560619266284,0,0.0,0.0,0,0,0.0,15,6,1.0,0.0,1.0,0.0,12,22,0.09090909090909091,0,7,0.16666666666666666,115072.54391119865,-0.8724291209795987,-0.7048081444446871,0.0,117404.998029,32047.03,37047.03,1,0.08333333333333333,115072.54391119865,7,13,0.6666666666666666,10,0.25,0.3333333333333333,0.6666666666666666,0.25,0.16666666666666666,1394.997355,1,2.710743235413175,2.4,-0.8426787210073672,29.0,0.23076923076923078,1.7075261321980748,1,1.0,3.0
6982,ACC000140,15557.99,125806.95096774194,449498.88,31,0.12366558350173522,0.03461185487269735,16,2040415.04,0.0076249143899664645,1,42047.03,1.0,1,0,0.0,17,6,1.0,1.0,0.0,0.0,13,23,0.13043478260869565,1,8,0.14792899408284027,113748.60369728117,-1.0475659816398768,-0.8845136709643603,0.0,8027.001457,5557.99,10557.99,1,0.07692307692307693,113748.60369728117,8,14,0.6923076923076923,11,0.23076923076923078,0.3076923076923077,0.6923076923076923,0.23076923076923078,0.14792899408284027,1394.997355,1,2.802025000509087,2.6,-1.083160951018821,29.0,0.21428571428571427,1.6878805900392384,1,1.0,3.0
6981,ACC000140,254660.79,121511.823,449498.88,30,2.095769643748987,0.5665437698087257,15,1785754.25,0.14260685085867777,0,0.0,0.0,2,0,0.0,2,0,0.0,0.0,0.0,1.0,14,24,0.16666666666666666,2,9,0.13265306122448978,113825.80128826309,1.128522707283738,1.0178217883870668,1.0,31661.999903,244660.79,249660.79,1,0.07142857142857142,113825.80128826309,9,14,0.6428571428571429,12,0.21428571428571427,0.35714285714285715,0.6428571428571429,0.21428571428571427,0.13265306122448978,1394.997355,1,2.7104771925634847,2.8,1.4084768955647384,28.999999999999996,0.2857142857142857,1.6890261013789902,1,1.0,3.0
7000,ACC000140,224554.49,138016.81081632653,449498.88,49,1.6270082511820843,0.4995662948036711,27,4015881.37,0.05591661438943352,1,254660.79,1.0,2,0,0.0,11,0,0.0,1.0,0.0,0.0,15,25,0.30434782608695654,3,10,0.12000000000000001,114539.37433933426,0.7838792134543149,0.6662120466733059,0.0,31556.002285,214554.49,219554.49,1,0.06666666666666667,114539.37433933426,10,15,0.6666666666666666,13,0.2,0.3333333333333333,0.6666666666666666,0.2,0.12000000000000001,92026.4988905,2,3.24526874431119,2.5,1.0260315751064533,29.0,0.21428571428571427,1.6817779682744824,2,2.0,6.0
6952,ACC000140,157754.47,176298.2,176298.2,1,0.8948161126999594,0.8948161126999594,1,176298.2,0.8948161126999594,0,0.0,1.0,1,0,0.0,14,1,0.0,1.0,0.0,0.0,15,26,0.25,0,9,0.1377777777777778,116668.04305557883,0.1562339053832995,0.13063785820441345,0.0,97145.99544,147754.47,152754.47,1,0.06666666666666667,116668.04305557883,9,15,0.6,13,0.2,0.4,0.6,0.2,0.1377777777777778,92026.4988905,2,1.9866997887238018,2.5,0.3157683090610058,29.0,0.21428571428571427,1.7907841905126067,2,2.0,6.0
6999,ACC000140,146033.98,137849.78645833334,449498.88,48,1.0593703751883607,0.3248817438655242,22,3399827.11,0.04295335476632517,0,0.0,0.0,2,0,0.0,16,2,0.0,1.0,0.0,0.0,10,27,-0.09090909090909091,0,8,0.16,85645.9687497331,0.2210971546755845,0.14898814221163384,0.0,92594.004354,136033.98,141033.98,1,0.1,85645.9687497331,8,16,0.4,8,0.3,0.6,0.4,0.3,0.16,122236.99940233334,1,0.8035174478367595,1.6666666666666667,0.1896190488456227,29.0,0.21428571428571427,0.772103740636225,1,1.0,3.0
6967,ACC000140,202938.44,116407.80875,449498.88,16,1.7433404354843163,0.4514770759829257,6,734629.5900000001,0.27624593776572487,0,0.0,1.0,1,0,0.0,18,3,0.0,0.0,1.0,0.0,10,28,-0.13043478260869565,0,8,0.16,83010.79379692234,0.8135533574731799,0.49875443789888274,1.0,93460.996706,192938.44,197938.44,1,0.1,83010.79379692234,8,16,0.3,8,0.3,0.7,0.3,0.3,0.16,122236.99940233334,1,0.5915806912038147,1.6666666666666667,0.7774072916779503,29.0,0.21428571428571427,0.761461986225174,1,1.0,3.0
