transaction_id,event_timestamp,event_sequence,sender_wallet,receiver_wallet,amount,transaction_type,channel,agent_id,partition
TXN050144,2024-05-11T23:12:00+00:00,76093,W0179,W0331,9598.131662847893,transfer,agent,A0059,train
TXN081828,2024-05-11T23:13:00+00:00,76094,W1606,W1708,11645.34692490744,transfer,p2p,,final_test
TXN095740,2024-05-11T23:13:00+00:00,76095,W1882,W1875,7996.588941919887,transfer,p2p,,independent
TXN057754,2024-05-11T23:14:00+00:00,76096,W0064,W0361,4176.91856004653,transfer,agent,A0056,train
TXN023363,2024-05-11T23:15:00+00:00,76097,W1095,W0065,974.1818323018202,transfer,agent,A0050,train
TXN025711,2024-05-11T23:18:00+00:00,76098,W1082,W0167,16683.595699129808,transfer,agent,A0075,train
TXN081543,2024-05-11T23:27:00+00:00,76099,W1525,W1560,96.369583662261,transfer,p2p,,final_test
TXN086822,2024-05-11T23:28:00+00:00,76100,W1628,W1549,1188.4924059588177,transfer,agent,A0135,final_test
TXN017442,2024-05-11T23:38:00+00:00,76101,W1082,W0407,6475.682239110628,transfer,p2p,,train
TXN046733,2024-05-11T23:38:00+00:00,76102,W1166,W0473,536.5152103242485,transfer,p2p,,train
TXN028920,2024-05-11T23:41:00+00:00,76103,W0942,W0772,18058.247119972555,transfer,agent,A0086,train
TXN055693,2024-05-11T23:44:00+00:00,76104,W0000,W0182,405.56931768730215,transfer,agent,A0018,train
TXN082371,2024-05-11T23:48:00+00:00,76105,W1516,W1585,2061.4755361761163,transfer,p2p,,final_test
TXN072996,2024-05-11T23:52:00+00:00,76106,W1466,W1421,7911.069506198067,transfer,agent,A0099,validation
TXN032938,2024-05-11T23:53:00+00:00,76107,W1067,W1085,15468.857987744452,transfer,agent,A0041,train
TXN040445,2024-05-11T23:53:00+00:00,76108,W0440,W0106,603.7824411875866,transfer,p2p,,train
TXN034365,2024-05-11T23:55:00+00:00,76109,W0134,W0184,231.11934963100907,transfer,p2p,,train
TXN049440,2024-05-11T23:55:00+00:00,76110,W0230,W0355,684.2343657676714,transfer,agent,A0084,train
TXN047351,2024-05-12T00:04:00+00:00,76111,W0511,W1101,4162.507937571991,transfer,agent,A0060,train
TXN016787,2024-05-12T00:14:00+00:00,76112,W0301,W0116,8764.664281487801,transfer,agent,A0004,train
TXN096252,2024-05-12T00:16:00+00:00,76113,W1816,W1868,330.9737500941089,transfer,p2p,,independent
TXN051062,2024-05-12T00:20:00+00:00,76114,W0884,W0702,8171.950825024689,transfer,agent,A0029,train
TXN061071,2024-05-12T00:23:00+00:00,76115,W0827,W0465,6341.313724480788,transfer,agent,A0055,train
TXN045101,2024-05-12T00:25:00+00:00,76116,W0800,W0638,8835.523392034234,transfer,agent,A0036,train
TXN055481,2024-05-12T00:27:00+00:00,76117,W0182,W0998,440.7157384921492,transfer,agent,A0024,train
TXN069938,2024-05-12T00:31:00+00:00,76118,W1218,W1435,664.4296914849343,transfer,agent,A0114,validation
TXN038092,2024-05-12T00:33:00+00:00,76119,W0731,W0742,2040.0148393558127,transfer,agent,A0068,train
TXN064098,2024-05-12T00:33:00+00:00,76120,W0991,W0606,216.60164267288545,transfer,p2p,,train
TXN068615,2024-05-12T00:34:00+00:00,76121,W1205,W1342,123.41299847697115,transfer,agent,A0101,validation
TXN040498,2024-05-12T00:34:00+00:00,76122,W0943,W0604,3337.8788861229077,transfer,agent,A0045,train
TXN015041,2024-05-12T00:43:00+00:00,76123,W0912,W0873,366.177188838695,transfer,p2p,,train
TXN055692,2024-05-12T00:44:00+00:00,76124,W0465,W0756,1429.2580829635167,transfer,p2p,,train
TXN081518,2024-05-12T00:45:00+00:00,76125,W1546,W1649,502.0583108677956,transfer,agent,A0141,final_test
TXN024677,2024-05-12T00:48:00+00:00,76126,W0935,W0155,8865.09616011108,transfer,p2p,,train
TXN066554,2024-05-12T00:53:00+00:00,76127,W1297,W1342,305.242756120905,transfer,p2p,,validation
TXN059792,2024-05-12T00:56:00+00:00,76128,W0355,W0862,250.8642740920583,transfer,agent,A0011,train
TXN063851,2024-05-12T00:59:00+00:00,76129,W0438,W0740,1528.0995699198172,transfer,agent,A0029,train
TXN044582,2024-05-12T01:02:00+00:00,76130,W0989,W0383,711.577570825276,transfer,agent,A0085,train
TXN044879,2024-05-12T01:03:00+00:00,76131,W0668,W0557,18798.24873606594,transfer,agent,A0068,train
TXN024166,2024-05-12T01:05:00+00:00,76132,W0900,W0204,2730.569002819657,transfer,agent,A0080,train
TXN047379,2024-05-12T01:07:00+00:00,76133,W1058,W0316,3048.5913420162788,transfer,agent,A0010,train
TXN029972,2024-05-12T01:15:00+00:00,76134,W0004,W0657,9607.76393642517,transfer,p2p,,train
TXN076214,2024-05-12T01:20:00+00:00,76135,W1328,W1244,9581.356058821397,transfer,agent,A0115,validation
TXN055728,2024-05-12T01:21:00+00:00,76136,W0720,W0900,4348.3883039956445,transfer,p2p,,train
TXN012696,2024-05-12T01:30:00+00:00,76137,W0372,W0635,6536.936713959364,transfer,agent,A0060,train
TXN071163,2024-05-12T01:32:00+00:00,76138,W1321,W1460,295.5399687036387,transfer,agent,A0101,validation
TXN081877,2024-05-12T01:35:00+00:00,76139,W1764,W1732,244.54275438883062,transfer,p2p,,final_test
TXN050822,2024-05-12T01:39:00+00:00,76140,W0415,W0040,11731.893260278333,transfer,agent,A0035,train
TXN032597,2024-05-12T01:41:00+00:00,76141,W0596,W0068,8554.267605959718,transfer,agent,A0008,train
TXN045295,2024-05-12T01:43:00+00:00,76142,W0429,W0699,1023.278587482811,transfer,p2p,,train
TXN042068,2024-05-12T01:44:00+00:00,76143,W0518,W0016,32.672515315250266,transfer,agent,A0009,train
TXN041301,2024-05-12T01:45:00+00:00,76144,W0403,W0921,381.5791332216009,transfer,agent,A0082,train
TXN097336,2024-05-12T01:46:00+00:00,76145,W1898,W1810,9717.467602598608,transfer,agent,A0147,independent
TXN026433,2024-05-12T01:46:00+00:00,76146,W0170,W1154,1189.4304366870865,transfer,agent,A0054,train
TXN040963,2024-05-12T01:46:00+00:00,76147,W0444,W0376,3736.289112488263,transfer,p2p,,train
TXN025131,2024-05-12T01:47:00+00:00,76148,W0679,W1156,445.99469931867,transfer,agent,A0019,train
TXN069808,2024-05-12T01:52:00+00:00,76149,W1320,W1430,888.313651661972,transfer,p2p,,validation
TXN029818,2024-05-12T01:52:00+00:00,76150,W0146,W0403,12901.667567236647,transfer,p2p,,train
TXN076071,2024-05-12T01:53:00+00:00,76151,W1453,W1214,3910.470195199387,transfer,agent,A0115,validation
TXN016258,2024-05-12T01:54:00+00:00,76152,W0948,W0366,72.95361884975415,transfer,agent,A0074,train
TXN074451,2024-05-12T01:54:00+00:00,76153,W1300,W1202,468.102270136929,transfer,agent,A0104,validation
TXN013895,2024-05-12T01:55:00+00:00,76154,W0630,W0958,397.44698836998134,transfer,agent,A0057,train
TXN016508,2024-05-12T01:59:00+00:00,76155,W0685,W0971,14475.034376687743,transfer,agent,A0077,train
TXN082388,2024-05-12T02:01:00+00:00,76156,W1767,W1753,8841.456836470474,transfer,agent,A0125,final_test
TXN035993,2024-05-12T02:08:00+00:00,76157,W0230,W0598,908.0934937054791,transfer,agent,A0086,train
TXN080673,2024-05-12T02:16:00+00:00,76158,W1657,W1746,4270.330251787591,transfer,agent,A0136,final_test
TXN051560,2024-05-12T02:16:00+00:00,76159,W0678,W0191,199.4342329105511,transfer,agent,A0055,train
TXN067593,2024-05-12T02:19:00+00:00,76160,W1309,W1336,1144.6179210564271,transfer,agent,A0101,validation
TXN094576,2024-05-12T02:23:00+00:00,76161,W1956,W1990,619.5189322549764,transfer,agent,A0146,independent
TXN023217,2024-05-12T02:25:00+00:00,76162,W1192,W0832,234.4336329337546,transfer,agent,A0032,train
TXN092667,2024-05-12T02:26:00+00:00,76163,W1845,W1889,9226.91930285788,transfer,p2p,,independent
TXN071811,2024-05-12T02:27:00+00:00,76164,W1446,W1323,9002.912985032528,transfer,agent,A0111,validation
TXN073207,2024-05-12T02:28:00+00:00,76165,W1450,W1326,4520.765931190002,transfer,p2p,,validation
TXN097507,2024-05-12T02:29:00+00:00,76166,W1999,W1806,5309.355002245858,transfer,agent,A0152,independent
TXN027947,2024-05-12T02:36:00+00:00,76167,W1028,W1099,1495.7715258397047,transfer,p2p,,train
TXN029662,2024-05-12T02:36:00+00:00,76168,W0759,W0595,70.18665653380252,transfer,agent,A0028,train
TXN030360,2024-05-12T02:39:00+00:00,76169,W0031,W0656,237.00977098107552,transfer,agent,A0002,train
TXN096601,2024-05-12T02:45:00+00:00,76170,W1865,W1917,6163.108211733523,transfer,agent,A0155,independent
TXN024701,2024-05-12T02:46:00+00:00,76171,W1073,W0921,11998.740347991836,transfer,agent,A0001,train
TXN026395,2024-05-12T02:52:00+00:00,76172,W0924,W0015,1160.1643546634866,transfer,agent,A0009,train
TXN092998,2024-05-12T02:53:00+00:00,76173,W1903,W1919,4711.309391442064,transfer,agent,A0151,independent
TXN082265,2024-05-12T02:53:00+00:00,76174,W1688,W1506,172.2785697624161,transfer,agent,A0139,final_test
TXN023152,2024-05-12T02:55:00+00:00,76175,W0515,W1052,272.2052518029067,transfer,agent,A0035,train
TXN039853,2024-05-12T02:58:00+00:00,76176,W0981,W1068,13053.35275993312,transfer,agent,A0003,train
TXN037367,2024-05-12T03:01:00+00:00,76177,W0174,W0679,304.76610937678106,transfer,agent,A0077,train
TXN057007,2024-05-12T03:06:00+00:00,76178,W0163,W1104,21.013879603598046,transfer,agent,A0011,train
TXN044200,2024-05-12T03:09:00+00:00,76179,W0262,W0436,2126.971438102814,transfer,agent,A0004,train
TXN076175,2024-05-12T03:10:00+00:00,76180,W1230,W1352,499.77695654186846,transfer,agent,A0111,validation
TXN063359,2024-05-12T03:16:00+00:00,76181,W0429,W0366,899.1849767774536,transfer,agent,A0015,train
TXN070071,2024-05-12T03:17:00+00:00,76182,W1225,W1412,151.67290662172482,transfer,p2p,,validation
TXN031862,2024-05-12T03:18:00+00:00,76183,W1044,W0146,165.91069874463398,transfer,agent,A0020,train
TXN034020,2024-05-12T03:18:00+00:00,76184,W0207,W0130,9093.119508314567,transfer,agent,A0030,train
TXN053158,2024-05-12T03:20:00+00:00,76185,W0899,W0065,17604.673436299567,transfer,agent,A0084,train
TXN043373,2024-05-12T03:22:00+00:00,76186,W1008,W0926,273.0040885086528,transfer,agent,A0001,train
TXN021792,2024-05-12T03:23:00+00:00,76187,W0673,W0998,449.7736240880371,transfer,p2p,,train
TXN086315,2024-05-12T03:29:00+00:00,76188,W1740,W1718,15946.714679162807,transfer,p2p,,final_test
TXN088880,2024-05-12T03:32:00+00:00,76189,W1733,W1549,103.42836676384903,transfer,agent,A0123,final_test
TXN018345,2024-05-12T03:34:00+00:00,76190,W0523,W0150,407.89585705597693,transfer,p2p,,train
TXN076438,2024-05-12T03:34:00+00:00,76191,W1278,W1340,251.64453075774426,transfer,agent,A0108,validation
TXN051680,2024-05-12T03:35:00+00:00,76192,W0518,W0195,231.4091083612924,transfer,agent,A0014,train
TXN024149,2024-05-12T03:36:00+00:00,76193,W0052,W0228,16643.80672962497,transfer,p2p,,train
TXN092784,2024-05-12T03:39:00+00:00,76194,W1887,W1841,1788.4229455446937,transfer,p2p,,independent
TXN066301,2024-05-12T03:40:00+00:00,76195,W1206,W1385,620.6397328371854,transfer,agent,A0112,validation
TXN036640,2024-05-12T03:40:00+00:00,76196,W0426,W0023,416.9335787435037,transfer,p2p,,train
TXN052670,2024-05-12T03:41:00+00:00,76197,W0844,W0691,3670.547784217531,transfer,p2p,,train
TXN038972,2024-05-12T03:50:00+00:00,76198,W1147,W0871,8472.094785426245,transfer,agent,A0085,train
TXN063207,2024-05-12T03:52:00+00:00,76199,W0251,W0764,9484.760516936387,transfer,agent,A0057,train
TXN012443,2024-05-12T03:59:00+00:00,76200,W0420,W0174,1508.1740921814203,transfer,agent,A0014,train
TXN059329,2024-05-12T04:00:00+00:00,76201,W0146,W0023,19043.313175687195,transfer,p2p,,train
TXN097555,2024-05-12T04:02:00+00:00,76202,W1995,W1818,18947.599820579788,transfer,agent,A0147,independent
TXN082325,2024-05-12T04:04:00+00:00,76203,W1532,W1660,1565.7310104223625,transfer,agent,A0126,final_test
TXN096863,2024-05-12T04:04:00+00:00,76204,W1917,W1995,44.38855254686111,transfer,p2p,,independent
TXN095686,2024-05-12T04:06:00+00:00,76205,W1899,W1973,445.95818830880694,transfer,agent,A0152,independent
TXN062163,2024-05-12T04:07:00+00:00,76206,W0857,W1085,8526.713596106807,transfer,agent,A0061,train
TXN085504,2024-05-12T04:08:00+00:00,76207,W1749,W1528,761.7473768003744,transfer,agent,A0120,final_test
TXN038054,2024-05-12T04:11:00+00:00,76208,W0459,W0278,9200.459926984695,transfer,agent,A0061,train
TXN061906,2024-05-12T04:17:00+00:00,76209,W0328,W0908,1085.9251040199385,transfer,p2p,,train
TXN097121,2024-05-12T04:18:00+00:00,76210,W1952,W1992,5491.659177743005,transfer,agent,A0144,independent
TXN092489,2024-05-12T04:23:00+00:00,76211,W1944,W1909,11.022773404531915,transfer,agent,A0149,independent
TXN076849,2024-05-12T04:28:00+00:00,76212,W1216,W1428,9119.679652705441,transfer,p2p,,validation
TXN020038,2024-05-12T04:29:00+00:00,76213,W0013,W0156,1690.0851664572988,transfer,agent,A0080,train
TXN047409,2024-05-12T04:30:00+00:00,76214,W0337,W0286,3330.753879344689,transfer,agent,A0015,train
TXN091396,2024-05-12T04:32:00+00:00,76215,W1915,W1811,8.305262247570043,transfer,p2p,,independent
TXN024979,2024-05-12T04:39:00+00:00,76216,W0691,W0520,7705.300352897752,transfer,p2p,,train
TXN091021,2024-05-12T04:46:00+00:00,76217,W1752,W1615,4766.106273080655,transfer,p2p,,final_test
TXN033890,2024-05-12T04:47:00+00:00,76218,W0316,W0874,4522.097782700464,transfer,p2p,,train
TXN066403,2024-05-12T04:52:00+00:00,76219,W1258,W1486,994.0172529278333,transfer,agent,A0109,validation
TXN071452,2024-05-12T04:52:00+00:00,76220,W1275,W1407,1709.9724667081953,transfer,agent,A0100,validation
TXN055749,2024-05-12T04:53:00+00:00,76221,W0124,W1137,352.88396385515756,transfer,p2p,,train
TXN096728,2024-05-12T04:55:00+00:00,76222,W1981,W1980,3826.25350474266,transfer,agent,A0150,independent
TXN006995,2024-05-12T04:56:00+00:00,76223,W0849,W1156,815.0939052452743,transfer,agent,A0081,train
TXN033905,2024-05-12T04:56:00+00:00,76224,W0340,W0278,367.6011588057602,transfer,agent,A0082,train
TXN012791,2024-05-12T04:57:00+00:00,76225,W0272,W0069,49.459789728847355,transfer,agent,A0025,train
TXN063638,2024-05-12T04:58:00+00:00,76226,W0988,W0498,3683.9092680255335,transfer,agent,A0024,train
TXN080836,2024-05-12T05:05:00+00:00,76227,W1543,W1632,4745.182844864743,transfer,agent,A0125,final_test
TXN043803,2024-05-12T05:05:00+00:00,76228,W0300,W0762,326.7789356131333,transfer,p2p,,train
TXN043404,2024-05-12T05:09:00+00:00,76229,W0174,W0989,453.304984759002,transfer,agent,A0026,train
TXN095575,2024-05-12T05:12:00+00:00,76230,W1876,W1968,5084.139755997472,transfer,p2p,,independent
TXN052981,2024-05-12T05:14:00+00:00,76231,W0602,W0630,925.8487844329485,transfer,agent,A0082,train
TXN081726,2024-05-12T05:16:00+00:00,76232,W1667,W1515,7803.088670971974,transfer,agent,A0130,final_test
TXN084164,2024-05-12T05:17:00+00:00,76233,W1615,W1592,334.4667379364554,transfer,agent,A0139,final_test
TXN092432,2024-05-12T05:18:00+00:00,76234,W1940,W1891,274.61874158074477,transfer,agent,A0149,independent
TXN056743,2024-05-12T05:21:00+00:00,76235,W0203,W0957,581.1104774756556,transfer,p2p,,train
TXN039450,2024-05-12T05:24:00+00:00,76236,W0612,W0959,8797.562938327826,transfer,agent,A0053,train
TXN018973,2024-05-12T05:25:00+00:00,76237,W0802,W0163,4984.387028363014,transfer,agent,A0078,train
TXN087040,2024-05-12T05:26:00+00:00,76238,W1636,W1764,7721.793429804401,transfer,agent,A0123,final_test
TXN079607,2024-05-12T05:29:00+00:00,76239,W1713,W1601,15625.122223663971,transfer,p2p,,final_test
TXN028423,2024-05-12T05:40:00+00:00,76240,W1119,W0693,6926.3578718469325,transfer,agent,A0013,train
TXN029865,2024-05-12T05:46:00+00:00,76241,W0901,W1067,3936.7179337264433,transfer,p2p,,train
TXN018169,2024-05-12T05:56:00+00:00,76242,W0294,W0997,9241.426409778238,transfer,agent,A0090,train
TXN049434,2024-05-12T05:56:00+00:00,76243,W0165,W1072,2235.15803675189,transfer,agent,A0018,train
TXN075426,2024-05-12T05:58:00+00:00,76244,W1233,W1341,13406.110973980307,transfer,agent,A0098,validation
TXN025193,2024-05-12T06:02:00+00:00,76245,W0724,W1029,1597.190562009474,transfer,agent,A0002,train
TXN058636,2024-05-12T06:05:00+00:00,76246,W0503,W0942,1766.2601361918862,transfer,agent,A0021,train
TXN015799,2024-05-12T06:06:00+00:00,76247,W0022,W1069,13931.304102908845,transfer,agent,A0019,train
TXN075122,2024-05-12T06:12:00+00:00,76248,W1367,W1218,2684.4227450597737,transfer,agent,A0114,validation
TXN039731,2024-05-12T06:15:00+00:00,76249,W1137,W0420,8939.645543037177,transfer,agent,A0095,train
TXN023070,2024-05-12T06:16:00+00:00,76250,W0104,W0015,357.10144791129056,transfer,agent,A0045,train
TXN023603,2024-05-12T06:16:00+00:00,76251,W0191,W0678,829.4910741431731,transfer,agent,A0043,train
TXN038639,2024-05-12T06:16:00+00:00,76252,W1081,W0256,1886.4577689330988,transfer,agent,A0021,train
TXN048915,2024-05-12T06:17:00+00:00,76253,W1145,W0294,13774.014298925375,transfer,agent,A0089,train
TXN014410,2024-05-12T06:22:00+00:00,76254,W0003,W0117,9496.311170637444,transfer,p2p,,train
TXN033986,2024-05-12T06:23:00+00:00,76255,W0285,W1040,3274.8080841573014,transfer,agent,A0028,train
TXN077467,2024-05-12T06:35:00+00:00,76256,W1287,W1387,9955.969006406825,transfer,agent,A0111,validation
TXN013393,2024-05-12T06:39:00+00:00,76257,W0159,W0469,283.354048323861,transfer,agent,A0057,train
TXN068656,2024-05-12T06:43:00+00:00,76258,W1344,W1486,7333.954086243834,transfer,agent,A0101,validation
TXN049619,2024-05-12T06:50:00+00:00,76259,W0960,W1169,152.43484841367717,transfer,p2p,,train
TXN043883,2024-05-12T06:54:00+00:00,76260,W0959,W0712,9244.656230120394,transfer,agent,A0004,train
TXN089635,2024-05-12T06:55:00+00:00,76261,W1791,W1520,343.79722424295574,transfer,agent,A0139,final_test
TXN051195,2024-05-12T07:00:00+00:00,76262,W0521,W0209,566.9047164586502,transfer,agent,A0085,train
TXN046208,2024-05-12T07:01:00+00:00,76263,W0012,W0633,1135.491957856689,transfer,agent,A0007,train
TXN034047,2024-05-12T07:09:00+00:00,76264,W0081,W0670,1696.737666038454,transfer,agent,A0069,train
TXN066361,2024-05-12T07:10:00+00:00,76265,W1472,W1321,237.15176492252363,transfer,agent,A0101,validation
TXN026798,2024-05-12T07:11:00+00:00,76266,W0061,W1186,132.98217862070328,transfer,agent,A0077,train
TXN058963,2024-05-12T07:12:00+00:00,76267,W0095,W1114,1389.8375088237206,transfer,agent,A0037,train
TXN024102,2024-05-12T07:14:00+00:00,76268,W0183,W0653,482.77981339909405,transfer,agent,A0006,train
TXN015806,2024-05-12T07:16:00+00:00,76269,W0207,W0047,11278.825457624109,transfer,agent,A0006,train
TXN055787,2024-05-12T07:19:00+00:00,76270,W0950,W0238,7181.988300739553,transfer,agent,A0004,train
TXN018775,2024-05-12T07:22:00+00:00,76271,W0588,W0076,4445.33450448801,transfer,agent,A0003,train
TXN021004,2024-05-12T07:26:00+00:00,76272,W1094,W0189,5142.2690552253325,transfer,agent,A0025,train
TXN027464,2024-05-12T07:28:00+00:00,76273,W0729,W0079,18521.87642229062,transfer,agent,A0022,train
TXN052775,2024-05-12T07:30:00+00:00,76274,W0454,W0525,8968.076226189442,transfer,agent,A0035,train
TXN032163,2024-05-12T07:43:00+00:00,76275,W0948,W0558,8799.523842214032,transfer,p2p,,train
TXN013547,2024-05-12T07:48:00+00:00,76276,W0679,W0464,279.4569807806177,transfer,p2p,,train
TXN031217,2024-05-12T07:49:00+00:00,76277,W0543,W0409,487.9488869802019,transfer,p2p,,train
TXN087441,2024-05-12T07:51:00+00:00,76278,W1761,W1515,5374.79959098631,transfer,agent,A0125,final_test
TXN057705,2024-05-12T07:51:00+00:00,76279,W0921,W0365,5038.03700254296,transfer,agent,A0030,train
TXN080032,2024-05-12T07:52:00+00:00,76280,W1548,W1576,283.85725806046923,transfer,p2p,,final_test
TXN079058,2024-05-12T07:56:00+00:00,76281,W1733,W1652,406.3566357810725,transfer,p2p,,final_test
TXN021323,2024-05-12T07:57:00+00:00,76282,W0053,W0302,9029.845849975882,transfer,agent,A0082,train
TXN081492,2024-05-12T07:59:00+00:00,76283,W1628,W1680,144.02540918709275,transfer,agent,A0133,final_test
TXN053224,2024-05-12T07:59:00+00:00,76284,W0398,W1058,19581.619023648098,transfer,agent,A0040,train
TXN061780,2024-05-12T08:00:00+00:00,76285,W1160,W1173,385.78899438401425,transfer,agent,A0065,train
TXN043123,2024-05-12T08:02:00+00:00,76286,W0760,W1108,676.6990628722996,transfer,agent,A0036,train
TXN094409,2024-05-12T08:13:00+00:00,76287,W1940,W1927,488.87821330519546,transfer,agent,A0145,independent
TXN075221,2024-05-12T08:19:00+00:00,76288,W1343,W1204,1314.9031982520312,transfer,p2p,,validation
TXN063742,2024-05-12T08:19:00+00:00,76289,W0372,W0026,7322.411368721785,transfer,agent,A0070,train
TXN097656,2024-05-12T08:20:00+00:00,76290,W1997,W1812,860.1236818520993,transfer,agent,A0145,independent
TXN021676,2024-05-12T08:27:00+00:00,76291,W0118,W0515,946.3144587386428,transfer,agent,A0071,train
TXN035707,2024-05-12T08:27:00+00:00,76292,W1004,W1108,2640.5482189332174,transfer,agent,A0014,train
TXN071536,2024-05-12T08:33:00+00:00,76293,W1286,W1232,344.60844164391176,transfer,agent,A0106,validation
TXN043603,2024-05-12T08:36:00+00:00,76294,W0801,W1131,207.530077345479,transfer,agent,A0057,train
TXN064375,2024-05-12T08:36:00+00:00,76295,W0015,W0148,1048.5531824932846,transfer,p2p,,train
TXN016458,2024-05-12T08:39:00+00:00,76296,W1079,W0533,9102.778579057373,transfer,agent,A0001,train
TXN099345,2024-05-12T08:39:00+00:00,76297,W1996,W1967,14484.079899089053,transfer,agent,A0153,independent
TXN070006,2024-05-12T08:44:00+00:00,76298,W1204,W1379,14282.349168376144,transfer,p2p,,validation
TXN020190,2024-05-12T08:46:00+00:00,76299,W0696,W1044,8714.128082999328,transfer,agent,A0014,train
TXN084730,2024-05-12T08:52:00+00:00,76300,W1620,W1674,6700.968281763524,transfer,p2p,,final_test
TXN027047,2024-05-12T08:53:00+00:00,76301,W0788,W0856,19304.11707875122,transfer,agent,A0018,train
TXN050648,2024-05-12T08:53:00+00:00,76302,W0957,W0558,73.48160490154048,transfer,p2p,,train
TXN057761,2024-05-12T08:54:00+00:00,76303,W0230,W0070,1683.326850862687,transfer,agent,A0043,train
TXN069117,2024-05-12T08:57:00+00:00,76304,W1229,W1269,8354.310687593948,transfer,agent,A0105,validation
TXN018411,2024-05-12T08:58:00+00:00,76305,W0367,W0588,320.57662145142905,transfer,agent,A0028,train
TXN084156,2024-05-12T09:00:00+00:00,76306,W1628,W1700,1709.6840364610389,transfer,p2p,,final_test
TXN074602,2024-05-12T09:00:00+00:00,76307,W1311,W1235,352.74624542505416,transfer,p2p,,validation
TXN019809,2024-05-12T09:01:00+00:00,76308,W0867,W1122,1009.6865166312942,transfer,agent,A0020,train
TXN033129,2024-05-12T09:10:00+00:00,76309,W0795,W1073,1564.794479433335,transfer,p2p,,train
TXN014570,2024-05-12T09:14:00+00:00,76310,W0310,W0779,160.71037193515443,transfer,agent,A0022,train
TXN083542,2024-05-12T09:23:00+00:00,76311,W1674,W1645,19297.187899349767,transfer,agent,A0134,final_test
TXN040181,2024-05-12T09:23:00+00:00,76312,W0864,W0340,689.8300045223375,transfer,p2p,,train
TXN096644,2024-05-12T09:29:00+00:00,76313,W1975,W1955,612.5709908999708,transfer,agent,A0154,independent
TXN098089,2024-05-12T09:30:00+00:00,76314,W1915,W1894,211.94590946323927,transfer,agent,A0158,independent
TXN040646,2024-05-12T09:32:00+00:00,76315,W0331,W0242,74.817254677546,transfer,agent,A0069,train
TXN050242,2024-05-12T09:32:00+00:00,76316,W1187,W1052,3227.0916642417915,transfer,agent,A0021,train
TXN047407,2024-05-12T09:36:00+00:00,76317,W0542,W1020,1170.8603846495741,transfer,p2p,,train
TXN069469,2024-05-12T09:40:00+00:00,76318,W1308,W1413,329.1751591789494,transfer,agent,A0107,validation
TXN084180,2024-05-12T09:42:00+00:00,76319,W1788,W1687,197.99244966549696,transfer,agent,A0131,final_test
TXN013224,2024-05-12T09:43:00+00:00,76320,W0247,W0175,8709.807067359965,transfer,agent,A0060,train
TXN025256,2024-05-12T09:49:00+00:00,76321,W0956,W0492,12495.56390556319,transfer,p2p,,train
TXN034423,2024-05-12T09:50:00+00:00,76322,W0374,W0763,400.5398809573384,transfer,agent,A0016,train
TXN086011,2024-05-12T09:51:00+00:00,76323,W1664,W1624,2445.7548625930935,transfer,p2p,,final_test
TXN050525,2024-05-12T09:54:00+00:00,76324,W0604,W0782,1595.523421243959,transfer,agent,A0038,train
TXN067034,2024-05-12T10:03:00+00:00,76325,W1476,W1290,3655.751525214586,transfer,agent,A0097,validation
TXN015412,2024-05-12T10:05:00+00:00,76326,W0749,W0023,1416.876100716655,transfer,p2p,,train
TXN063803,2024-05-12T10:05:00+00:00,76327,W0913,W0777,1140.4343173715702,transfer,p2p,,train
TXN078296,2024-05-12T10:06:00+00:00,76328,W1523,W1538,16887.606847667314,transfer,agent,A0143,final_test
TXN054998,2024-05-12T10:06:00+00:00,76329,W0138,W0825,1591.791517789573,transfer,p2p,,train
TXN043944,2024-05-12T10:07:00+00:00,76330,W1093,W0049,267.67304041514774,transfer,agent,A0069,train
TXN018650,2024-05-12T10:09:00+00:00,76331,W0133,W0277,8350.001325240388,transfer,agent,A0082,train
TXN037383,2024-05-12T10:12:00+00:00,76332,W0940,W0083,722.3618857815518,transfer,agent,A0039,train
TXN078361,2024-05-12T10:14:00+00:00,76333,W1597,W1687,2450.736523858424,transfer,agent,A0131,final_test
TXN088272,2024-05-12T10:27:00+00:00,76334,W1534,W1604,1291.8452597430185,transfer,p2p,,final_test
TXN078286,2024-05-12T10:32:00+00:00,76335,W1707,W1696,629.4662575251364,transfer,p2p,,final_test
TXN043064,2024-05-12T10:38:00+00:00,76336,W0245,W0534,689.0136679741131,transfer,agent,A0093,train
TXN054046,2024-05-12T10:45:00+00:00,76337,W1028,W0957,592.6248214672698,transfer,agent,A0026,train
TXN022138,2024-05-12T10:46:00+00:00,76338,W0753,W0756,4671.154535903983,transfer,agent,A0044,train
TXN093480,2024-05-12T10:47:00+00:00,76339,W1893,W1964,200.32979892688442,transfer,agent,A0158,independent
TXN005074,2024-05-12T10:54:00+00:00,76340,W0174,W1067,1369.6799788416363,transfer,agent,A0092,train
TXN058898,2024-05-12T10:54:00+00:00,76341,W0273,W0878,617.9627149529565,transfer,agent,A0012,train
TXN070343,2024-05-12T10:55:00+00:00,76342,W1248,W1322,269.4415124788293,transfer,p2p,,validation
TXN080291,2024-05-12T10:57:00+00:00,76343,W1576,W1566,9692.738309438299,transfer,agent,A0122,final_test
TXN074006,2024-05-12T10:57:00+00:00,76344,W1438,W1471,69.68406373931872,transfer,agent,A0105,validation
TXN014450,2024-05-12T11:02:00+00:00,76345,W0135,W0219,1114.7752342002705,transfer,p2p,,train
